"MAK","HER","WHK","BLF","WPF","SUF","WIF","WTF","FOU","HAL","PLA","FLA","BFT","TUN","BIL","MPF","BUT","BPF","ANC","GOO","MEN","FDE","COD","SHK","OHK","POL","RHK","BSB","SCU","TYL","RED","OPT","SAL","DRM","STB","TAU","WOL","SDF","FDF","HAD","YTF","DOG","SMO","SSH","DSH","BLS","POR","PSH","WSK","LSK","SK","SB","PIN","REP","RWH","BWH","SWH","TWH","INV","LSQ","ISQ","SCA","QHG","CLA","BFF","BG","LOB","RCB","BMS","NSH","OSH","ZL","BD","MA","MB","SG","BC","ZG","PL","DF","PS","ZM","ZS","PB","BB","BO","DL","DR","DC","Dlsed","Drsed","Dcsed"
0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,0.06,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0,0,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0
0.003,0.0135,0.0015,0.003,0.0075,0.0075,0.003,0,0,0,0,0.0015,0.0075,0,0,0.0135,0.03,0.003,0,0,0.0075,0.003,0,0.006,0,0,0.006,0.0075,0.0045,0,0.006,0.003,0,0.003,0,0,0,0,0.0045,0.003,0.0045,0.006,0,0,0,0,0,0,0.015,0,0.003,0,0,0,0,0,0,0,0.3,0.0075,0,0.0105,0.0015,0,0.0015,0.003,0,0,0.0075,0.0075,0.006,0.0075,0.0015,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.0135,0.0015,0.003,0.0075,0.0075,0.003,0,0,0,0,0.0015,0.0075,0,0,0.0135,0.03,0.003,0,0,0.0075,0.003,0,0.006,0,0,0.006,0.0075,0.0045,0,0.006,0.003,0,0.003,0,0,0,0,0.0045,0.003,0.0045,0.006,0,0,0,0,0,0,0.015,0,0.003,0,0,0,0,0,0,0,0.3,0.0075,0,0.0105,0.0015,0,0.0015,0.003,0,0,0.0075,0.0075,0.006,0.0075,0.0015,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.0135,0.0015,0.003,0.0075,0.0075,0.003,0,0,0,0,0.0015,0.0075,0,0,0.0135,0.03,0.003,0,0,0.0075,0.003,0,0.006,0,0,0.006,0.0075,0.0045,0,0.006,0.003,0,0.003,0,0,0,0,0.0045,0.003,0.0045,0.006,0,0,0,0,0,0,0.015,0,0.003,0,0,0,0,0,0,0,0.3,0.0075,0,0.0105,0.0015,0,0.0015,0.003,0,0,0.0075,0.0075,0.006,0.0075,0.0015,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.0135,0.0015,0.003,0.0075,0.0075,0.003,0,0,0,0,0.0015,0.0075,0,0,0.0135,0.03,0.003,0,0,0.0075,0.003,0,0.006,0,0,0.006,0.0075,0.0045,0,0.006,0.003,0,0.003,0,0,0,0,0.0045,0.003,0.0045,0.006,0,0,0,0,0,0,0.015,0,0.003,0,0,0,0,0,0,0,0.3,0.0075,0,0.0105,0.0015,0,0.0015,0.003,0,0,0.0075,0.0075,0.006,0.0075,0.0015,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.225,0.5625,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0,0.3375,0.3375,0.3375,0,0.5625,0.5625,0.225,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05625,0.05625,0,0,0,0,0,0.003375,0.00675,0.00675,0.9,0.9,0.225,0,0,0,0,0,0.005625,0,0,0,0.00675,0,0,0,0,0,0,0.225,0,0,0
0.225,0.5625,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0,0.3375,0.3375,0.3375,0,0.5625,0.5625,0.225,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05625,0.05625,0,0,0,0,0,0.003375,0.00675,0.00675,0.9,0.9,0.225,0,0,0,0,0,0.005625,0,0,0,0.00675,0,0,0,0,0,0,0.225,0,0,0
0.225,0.5625,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0,0.3375,0.3375,0.3375,0,0.5625,0.5625,0.225,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05625,0.05625,0,0,0,0,0,0.003375,0.00675,0.00675,0.9,0.9,0.225,0,0,0,0,0,0.005625,0,0,0,0.00675,0,0,0,0,0,0,0.225,0,0,0
0.225,0.5625,0,0.3375,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0,0.3375,0.3375,0.3375,0,0.5625,0.5625,0.225,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05625,0.05625,0,0,0,0,0,0.003375,0.00675,0.00675,0.9,0.9,0.225,0,0,0,0,0,0.005625,0,0,0,0.00675,0,0,0,0,0,0,0.225,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.00024,0.3,0,0.3,0,0,0,0.09,0.06,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.003,0,0.012,0,0.12,0.045,0.0105,0,0,1.05e-07,0.009,0.003,0.045,0.0015,0,0,0,0,0.0135,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.003,0,0.012,0,0.12,0.045,0.0105,0,0,1.05e-07,0.009,0.003,0.045,0.0015,0,0,0,0,0.0135,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.003,0,0.012,0,0.12,0.045,0.0105,0,0,1.05e-07,0.009,0.003,0.045,0.0015,0,0,0,0,0.0135,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0.003,0,0.012,0,0.12,0.045,0.0105,0,0,1.05e-07,0.009,0.003,0.045,0.0015,0,0,0,0,0.0135,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0045,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0045,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0045,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0.0045,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0
0.018,0.048,0.048,0,0,0.024,0.012,0.024,0.03,0,0.048,0.048,0,0,0,0.06,0.24,0.006,0.12,0,0,0.042,0.012,0.036,0,0,0.03,0.042,0.018,0,0.054,0.012,0,0,0,0,0,0.018,0.036,0.012,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.006,0.012,0,0,0,0.03,0.042,0.018,0,0.03,0.012,0.018,0.12,0.03,0,0,0,0,0.048,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0
0.018,0.048,0.048,0,0,0.024,0.012,0.024,0.03,0,0.048,0.048,0,0,0,0.06,0.24,0.006,0.12,0,0,0.042,0.012,0.036,0,0,0.03,0.042,0.018,0,0.054,0.012,0,0,0,0,0,0.018,0.036,0.012,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.006,0.012,0,0,0,0.03,0.042,0.018,0,0.03,0.012,0.018,0.12,0.03,0,0,0,0,0.048,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0
0.018,0.048,0.048,0,0,0.024,0.012,0.024,0.03,0,0.048,0.048,0,0,0,0.06,0.24,0.006,0.12,0,0,0.042,0.012,0.036,0,0,0.03,0.042,0.018,0,0.054,0.012,0,0,0,0,0,0.018,0.036,0.012,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.006,0.012,0,0,0,0.03,0.042,0.018,0,0.03,0.012,0.018,0.12,0.03,0,0,0,0,0.048,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0
0.018,0.048,0.048,0,0,0.024,0.012,0.024,0.03,0,0.048,0.048,0,0,0,0.06,0.24,0.006,0.12,0,0,0.042,0.012,0.036,0,0,0.03,0.042,0.018,0,0.054,0.012,0,0,0,0,0,0.018,0.036,0.012,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.006,0.012,0,0,0,0.03,0.042,0.018,0,0.03,0.012,0.018,0.12,0.03,0,0,0,0,0.048,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0
0.024,0.012,0,0,0.006,0,0.006,0.012,0.012,0,0.042,0.024,0,0,0,0.012,0.06,0.012,0,0.006,0,0.006,0.03,0.012,0.006,0,0.018,0.006,0.048,0,0.012,0.03,0,0.012,0,0,0.006,0.018,0.03,0.012,0.024,0.036,0,0,0,0,0,0,0.3,0,0.042,0,0,0,0,0,0,0,0.3,0.054,0.012,0.006,0,0.006,0.018,0.012,0.006,0.042,0.18,0.012,0.024,0.006,0.024,0,0,0,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0
0.024,0.012,0,0,0.006,0,0.006,0.012,0.012,0,0.042,0.024,0,0,0,0.012,0.06,0.012,0,0.006,0,0.006,0.03,0.012,0.006,0,0.018,0.006,0.048,0,0.012,0.03,0,0.012,0,0,0.006,0.018,0.03,0.012,0.024,0.036,0,0,0,0,0,0,0.3,0,0.042,0,0,0,0,0,0,0,0.3,0.054,0.012,0.006,0,0.006,0.018,0.012,0.006,0.042,0.18,0.012,0.024,0.006,0.024,0,0,0,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0
0.024,0.012,0,0,0.006,0,0.006,0.012,0.012,0,0.042,0.024,0,0,0,0.012,0.06,0.012,0,0.006,0,0.006,0.03,0.012,0.006,0,0.018,0.006,0.048,0,0.012,0.03,0,0.012,0,0,0.006,0.018,0.03,0.012,0.024,0.036,0,0,0,0,0,0,0.3,0,0.042,0,0,0,0,0,0,0,0.3,0.054,0.012,0.006,0,0.006,0.018,0.012,0.006,0.042,0.18,0.012,0.024,0.006,0.024,0,0,0,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0
0.024,0.012,0,0,0.006,0,0.006,0.012,0.012,0,0.042,0.024,0,0,0,0.012,0.06,0.012,0,0.006,0,0.006,0.03,0.012,0.006,0,0.018,0.006,0.048,0,0.012,0.03,0,0.012,0,0,0.006,0.018,0.03,0.012,0.024,0.036,0,0,0,0,0,0,0.3,0,0.042,0,0,0,0,0,0,0,0.3,0.054,0.012,0.006,0,0.006,0.018,0.012,0.006,0.042,0.18,0.012,0.024,0.006,0.024,0,0,0,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0
0.00225,0.001125,0,0.005625,0.001125,0.001125,0.00225,0,0.0045,0,0,0.007875,0,0,0,0.005625,0.3375,0.010125,0.005625,0.0045,0.00225,0.001125,0.0045,0.00225,0,0,0.001125,0.001125,0.00675,0,0,0.009,0,0.001125,0,0.001125,0,0.007875,0.001125,0.001125,0,0.0045,0.225,0.225,0,0,0,0,0.03375,0,0.0045,0,0,1.125e-05,0,0,0,0,0.0225,0.0045,0.001125,0.003375,0,0.07875,0.009,0.00225,0.010125,0.003375,2.25e-07,0.005625,0.003375,0.0045,0.00225,0,0,0,0,0.007875,0,0,0,0.007875,0,0,0,0,0,0,0,0,0,0
0.00225,0.001125,0,0.005625,0.001125,0.001125,0.00225,0,0.0045,0,0,0.007875,0,0,0,0.005625,0.3375,0.010125,0.005625,0.0045,0.00225,0.001125,0.0045,0.00225,0,0,0.001125,0.001125,0.00675,0,0,0.009,0,0.001125,0,0.001125,0,0.007875,0.001125,0.001125,0,0.0045,0.225,0.225,0,0,0,0,0.03375,0,0.0045,0,0,1.125e-05,0,0,0,0,0.0225,0.0045,0.001125,0.003375,0,0.07875,0.009,0.00225,0.010125,0.003375,2.25e-07,0.005625,0.003375,0.0045,0.00225,0,0,0,0,0.007875,0,0,0,0.007875,0,0,0,0,0,0,0,0,0,0
0.00225,0.001125,0,0.005625,0.001125,0.001125,0.00225,0,0.0045,0,0,0.007875,0,0,0,0.005625,0.3375,0.010125,0.005625,0.0045,0.00225,0.001125,0.0045,0.00225,0,0,0.001125,0.001125,0.00675,0,0,0.009,0,0.001125,0,0.001125,0,0.007875,0.001125,0.001125,0,0.0045,0.225,0.225,0,0,0,0,0.03375,0,0.0045,0,0,1.125e-05,0,0,0,0,0.0225,0.0045,0.001125,0.003375,0,0.07875,0.009,0.00225,0.010125,0.003375,2.25e-07,0.005625,0.003375,0.0045,0.00225,0,0,0,0,0.007875,0,0,0,0.007875,0,0,0,0,0,0,0,0,0,0
0.00225,0.001125,0,0.005625,0.001125,0.001125,0.00225,0,0.0045,0,0,0.007875,0,0,0,0.005625,0.3375,0.010125,0.005625,0.0045,0.00225,0.001125,0.0045,0.00225,0,0,0.001125,0.001125,0.00675,0,0,0.009,0,0.001125,0,0.001125,0,0.007875,0.001125,0.001125,0,0.0045,0.225,0.225,0,0,0,0,0.03375,0,0.0045,0,0,1.125e-05,0,0,0,0,0.0225,0.0045,0.001125,0.003375,0,0.07875,0.009,0.00225,0.010125,0.003375,2.25e-07,0.005625,0.003375,0.0045,0.00225,0,0,0,0,0.007875,0,0,0,0.007875,0,0,0,0,0,0,0,0,0,0
0,0,0.009,0,0.007875,0,0,0,0,0,0,0,0,0,0,0,0.3375,0,0.00675,0,0.00225,0,0,0,0,0,0,0,0.00225,0,0,0,0,0.001125,0,0,0,0,0.00225,0,0,0,0.225,0.225,0,0,0,0,0.03375,0,0.001125,0,0,1.125e-05,0,0,0,0,0.0225,0,0,0.001125,0,0.00225,0,0,0,0,0.0045,0,0,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.009,0,0.007875,0,0,0,0,0,0,0,0,0,0,0,0.3375,0,0.00675,0,0.00225,0,0,0,0,0,0,0,0.00225,0,0,0,0,0.001125,0,0,0,0,0.00225,0,0,0,0.225,0.225,0,0,0,0,0.03375,0,0.001125,0,0,1.125e-05,0,0,0,0,0.0225,0,0,0.001125,0,0.00225,0,0,0,0,0.0045,0,0,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.009,0,0.007875,0,0,0,0,0,0,0,0,0,0,0,0.3375,0,0.00675,0,0.00225,0,0,0,0,0,0,0,0.00225,0,0,0,0,0.001125,0,0,0,0,0.00225,0,0,0,0.225,0.225,0,0,0,0,0.03375,0,0.001125,0,0,1.125e-05,0,0,0,0,0.0225,0,0,0.001125,0,0.00225,0,0,0,0,0.0045,0,0,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.009,0,0.007875,0,0,0,0,0,0,0,0,0,0,0,0.3375,0,0.00675,0,0.00225,0,0,0,0,0,0,0,0.00225,0,0,0,0,0.001125,0,0,0,0,0.00225,0,0,0,0.225,0.225,0,0,0,0,0.03375,0,0.001125,0,0,1.125e-05,0,0,0,0,0.0225,0,0,0.001125,0,0.00225,0,0,0,0,0.0045,0,0,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015,0.0105,0,0.0075,0.006,0,0,0,0,0,0,0.012,0,0,0,0,0.03,0.006,0.006,0,0.0135,0.006,0,0.009,0,0,0.0045,0.0015,0.006,0,0,0.0105,0,0.003,0,0,0,0.0105,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0015,0.0015,0.0015,0.006,0.003,0,0,0.006,0.009,0.003,0.009,0.0105,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0
0.0015,0.0105,0,0.0075,0.006,0,0,0,0,0,0,0.012,0,0,0,0,0.03,0.006,0.006,0,0.0135,0.006,0,0.009,0,0,0.0045,0.0015,0.006,0,0,0.0105,0,0.003,0,0,0,0.0105,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0015,0.0015,0.0015,0.006,0.003,0,0,0.006,0.009,0.003,0.009,0.0105,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0
0.0015,0.0105,0,0.0075,0.006,0,0,0,0,0,0,0.012,0,0,0,0,0.03,0.006,0.006,0,0.0135,0.006,0,0.009,0,0,0.0045,0.0015,0.006,0,0,0.0105,0,0.003,0,0,0,0.0105,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0015,0.0015,0.0015,0.006,0.003,0,0,0.006,0.009,0.003,0.009,0.0105,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0
0.0015,0.0105,0,0.0075,0.006,0,0,0,0,0,0,0.012,0,0,0,0,0.03,0.006,0.006,0,0.0135,0.006,0,0.009,0,0,0.0045,0.0015,0.006,0,0,0.0105,0,0.003,0,0,0,0.0105,0.0015,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0015,0.0015,0.0015,0.006,0.003,0,0,0.006,0.009,0.003,0.009,0.0105,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0
0.008571429,0.008571429,0,0.038571429,0.021428571,0.038571429,0,0.004285714,0.021428571,0,0,0.042857143,0,0,0,0.008571429,0.214285714,0.004285714,0.034285714,0,0,0.017142857,0,0.038571429,0,0,0.008571429,0.008571429,0.017142857,0,0,0.004285714,0,0.025714286,0,0,0,0.004285714,0.012857143,0,0,0.008571429,0,0,0,0,0,0,0,0,0.012857143,0,0,0,0,0,0,0,0.042857143,0.034285714,0.034285714,0,0,0,0.008571429,0.004285714,0,0,8.57143e-08,0.021428571,0.03,0.3,0.004285714,0,0,0,0,0.025714286,0,0,0,0.008571429,0,0,0,0,0,0,0,0,0,0
0.008571429,0.008571429,0,0.038571429,0.021428571,0.038571429,0,0.004285714,0.021428571,0,0,0.042857143,0,0,0,0.008571429,0.214285714,0.004285714,0.034285714,0,0,0.017142857,0,0.038571429,0,0,0.008571429,0.008571429,0.017142857,0,0,0.004285714,0,0.025714286,0,0,0,0.004285714,0.012857143,0,0,0.008571429,0,0,0,0,0,0,0,0,0.012857143,0,0,0,0,0,0,0,0.042857143,0.034285714,0.034285714,0,0,0,0.008571429,0.004285714,0,0,8.57143e-08,0.021428571,0.03,0.3,0.004285714,0,0,0,0,0.025714286,0,0,0,0.008571429,0,0,0,0,0,0,0,0,0,0
0.008571429,0.008571429,0,0.038571429,0.021428571,0.038571429,0,0.004285714,0.021428571,0,0,0.042857143,0,0,0,0.008571429,0.214285714,0.004285714,0.034285714,0,0,0.017142857,0,0.038571429,0,0,0.008571429,0.008571429,0.017142857,0,0,0.004285714,0,0.025714286,0,0,0,0.004285714,0.012857143,0,0,0.008571429,0,0,0,0,0,0,0,0,0.012857143,0,0,0,0,0,0,0,0.042857143,0.034285714,0.034285714,0,0,0,0.008571429,0.004285714,0,0,8.57143e-08,0.021428571,0.03,0.3,0.004285714,0,0,0,0,0.025714286,0,0,0,0.008571429,0,0,0,0,0,0,0,0,0,0
0.008571429,0.008571429,0,0.038571429,0.021428571,0.038571429,0,0.004285714,0.021428571,0,0,0.042857143,0,0,0,0.008571429,0.214285714,0.004285714,0.034285714,0,0,0.017142857,0,0.038571429,0,0,0.008571429,0.008571429,0.017142857,0,0,0.004285714,0,0.025714286,0,0,0,0.004285714,0.012857143,0,0,0.008571429,0,0,0,0,0,0,0,0,0.012857143,0,0,0,0,0,0,0,0.042857143,0.034285714,0.034285714,0,0,0,0.008571429,0.004285714,0,0,8.57143e-08,0.021428571,0.03,0.3,0.004285714,0,0,0,0,0.025714286,0,0,0,0.008571429,0,0,0,0,0,0,0,0,0,0
0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.625e-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.625e-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.625e-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0.00675,0.0675,0.00225,0.225,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.225,0.225,0.225,0.1125,0.225,0.225,0.225,0,0.225,0.225,0.0225,0.45,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0.01125,0,0,0,0.0225,0.0225,0.0225,0.00225,0.00225,0.00225,0.0225,0.0225,0.0225,0,5.625e-07,0,0.0225,0.0225,0,0,0.01125,0.03375,0.03375,0,0,0,0,0,0,0.01125,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0075,0,0,0.03,0.003,0,0,4.5e-08,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0075,0,0,0.03,0.003,0,0,4.5e-08,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0075,0,0,0.03,0.003,0,0,4.5e-08,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0075,0,0,0.03,0.003,0,0,4.5e-08,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0.01125,0,0,0,0,0,0,0,0,0,0,0,0.075,0.075,0.03,0.3,0.03375,0.02625,0,0,0.00375,0,0.01875,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375,0.00375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
