name,name,name,number,MAK,HER,WHK,BLF,WPF,SUF,WIF,WTF,FOU,HAL,PLA,FLA,BFT,TUN,BIL,MPF,BUT,BPF,ANC,GOO,MEN,FDE,COD,SHK,OHK,POL,RHK,BSB,SCU,TYL,RED,OPT,SAL,DRM,STB,TAU,WOL,SDF,FDF,HAD,YTF,DOG,SMO,SSH,DSH,BLS,POR,PSH,WSK,LSK,SK,SB,PIN,REP,RWH,BWH,SWH,TWH,INV,LSQ,ISQ,SCA,QHG,CLA,BFF,BG,LOB,RCB,BMS,NSH,OSH,ZL,BD,MA,MB,SG,BC,ZG,PL,DF,PS,ZM,ZS,PB,BB,BO,DL,DR,DC,Dlsed,Drsed,Dcsed
pPREY2TYL1,TYL,pPREY2TYL1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0045,0,0,0,0.0015,0,0,1.50E-08,0,0,0.003,0.0075,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY2TYL2,TYL,pPREY2TYL2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.0045,0,0,0,0.0015,0,0,1.50E-08,0,0,0.003,0.0075,0,0,0,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY1WHK1,WHK,pPREY1WHK1,92,0.03375,0.00375,0.0075,0,0,0,0.015,0.0075,0,0,0.0075,0.03,0,0,0,0.01875,0.1875,0.02625,0,0.00375,0,0.0075,0.03,0.01125,0.0075,0.0075,0.015,0,0,0,0.015,0.00375,0,0,0,0,0,0.0075,0.015,0.0075,0.01875,0,0,0,0,0,0,0,0.01875,0,0.0225,0,0,0,0,0,0,0,0.3,0.00375,0,2.63E-15,0,0,0.015,0.03,0.0225,0.02625,0.0075,0.015,0.01875,0.00375,0.01875,0,0,0,0,0.03375,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY1WHK2,WHK,pPREY1WHK2,92,0.03375,0.00375,0.0075,0,0,0,0.015,0.0075,0,0,0.0075,0.03,0,0,0,0.01875,0.1875,0.02625,0,0.00375,0,0.0075,0.03,0.01125,0.0075,0.0075,0.015,0,0,0,0.015,0.00375,0,0,0,0,0,0.0075,0.015,0.0075,0.01875,0,0,0,0,0,0,0,0.01875,0,0.0225,0,0,0,0,0,0,0,0.3,0.00375,0,2.63E-15,0,0,0.015,0.03,0.0225,0.02625,0.0075,0.015,0.01875,0.00375,0.01875,0,0,0,0,0.03375,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY2WHK1,WHK,pPREY2WHK1,92,0.03375,0.00375,0.0075,0,0,0,0.015,0.0075,0,0,0.0075,0.03,0,0,0,0.01875,0.1875,0.02625,0,0.00375,0,0.0075,0.03,0.01125,0.0075,0.0075,0.015,0,0,0,0.015,0.00375,0,0,0,0,0,0.0075,0.015,0.0075,0.01875,0,0,0,0,0,0,0,0.01875,0,0.0225,0,0,0,0,0,0,0,0.3,0.00375,0,2.63E-15,0,0,0.015,0.03,0.0225,0.02625,0.0075,0.015,0.01875,0.00375,0.01875,0,0,0,0,0.03375,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY2WHK2,WHK,pPREY2WHK2,92,0.03375,0.00375,0.0075,0,0,0,0.015,0.0075,0,0,0.0075,0.03,0,0,0,0.01875,0.1875,0.02625,0,0.00375,0,0.0075,0.03,0.01125,0.0075,0.0075,0.015,0,0,0,0.015,0.00375,0,0,0,0,0,0.0075,0.015,0.0075,0.01875,0,0,0,0,0,0,0,0.01875,0,0.0225,0,0,0,0,0,0,0,0.3,0.00375,0,2.63E-15,0,0,0.015,0.03,0.0225,0.02625,0.0075,0.015,0.01875,0.00375,0.01875,0,0,0,0,0.03375,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,NA
pPREY1WIF1,WIF,pPREY1WIF1,92,0,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.018,0.24,6.00E-08,0.03,0.006,0,6.00E-08,0.018,0.018,0.03,0.054,0,0,0,0,0.036,0,0,0,0.024,0,0,0,0,0,0,0,0,0,NA
pPREY1WIF2,WIF,pPREY1WIF2,92,0,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.018,0.24,6.00E-08,0.03,0.006,0,6.00E-08,0.018,0.018,0.03,0.054,0,0,0,0,0.036,0,0,0,0.024,0,0,0,0,0,0,0,0,0,NA
pPREY2WIF1,WIF,pPREY2WIF1,92,0,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.018,0.24,6.00E-08,0.03,0.006,0,6.00E-08,0.018,0.018,0.03,0.054,0,0,0,0,0.036,0,0,0,0.024,0,0,0,0,0,0,0,0,0,NA
pPREY2WIF2,WIF,pPREY2WIF2,92,0,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.018,0.018,0.24,6.00E-08,0.03,0.006,0,6.00E-08,0.018,0.018,0.03,0.054,0,0,0,0,0.036,0,0,0,0.024,0,0,0,0,0,0,0,0,0,NA
pPREY1WOL1,WOL,pPREY1WOL1,92,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0.03,0,0.0015,0.009,0,0,0,0.006,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.003,0.0075,0,0.0105,0.003,0.003,0,3.00E-08,0.003,0,0.003,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY1WOL2,WOL,pPREY1WOL2,92,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0.03,0,0.0015,0.009,0,0,0,0.006,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.003,0.0075,0,0.0105,0.003,0.003,0,3.00E-08,0.003,0,0.003,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY2WOL1,WOL,pPREY2WOL1,92,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0.03,0,0.0015,0.009,0,0,0,0.006,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.003,0.0075,0,0.0105,0.003,0.003,0,3.00E-08,0.003,0,0.003,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY2WOL2,WOL,pPREY2WOL2,92,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0.03,0,0.0015,0.009,0,0,0,0.006,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.3,0,0,0.003,0.0075,0,0.0105,0.003,0.003,0,3.00E-08,0.003,0,0.003,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
pPREY1WPF1,WPF,pPREY1WPF1,92,0,0.006666667,0.01,0,0.016666667,0,0.013333333,0,0.006666667,0,0,0.03,0,0,0,0.006666667,0.166666667,0.006666667,0,0,0,0.003333333,0.01,0.016666667,0,0,0.013333333,0.016666667,0.026666667,0,0,0.01,0,0,0,0,0,0.026666667,0.006666667,0,0.003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0.003333333,0.006666667,0,0,0.3,0.033333333,0.003333333,1.00E-07,0.01,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA
pPREY1WPF2,WPF,pPREY1WPF2,92,0,0.006666667,0.01,0,0.016666667,0,0.013333333,0,0.006666667,0,0,0.03,0,0,0,0.006666667,0.166666667,0.006666667,0,0,0,0.003333333,0.01,0.016666667,0,0,0.013333333,0.016666667,0.026666667,0,0,0.01,0,0,0,0,0,0.026666667,0.006666667,0,0.003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0.003333333,0.006666667,0,0,0.3,0.033333333,0.003333333,1.00E-07,0.01,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA
pPREY2WPF1,WPF,pPREY2WPF1,92,0,0.006666667,0.01,0,0.016666667,0,0.013333333,0,0.006666667,0,0,0.03,0,0,0,0.006666667,0.166666667,0.006666667,0,0,0,0.003333333,0.01,0.016666667,0,0,0.013333333,0.016666667,0.026666667,0,0,0.01,0,0,0,0,0,0.026666667,0.006666667,0,0.003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0.003333333,0.006666667,0,0,0.3,0.033333333,0.003333333,1.00E-07,0.01,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA
pPREY2WPF2,WPF,pPREY2WPF2,92,0,0.006666667,0.01,0,0.016666667,0,0.013333333,0,0.006666667,0,0,0.03,0,0,0,0.006666667,0.166666667,0.006666667,0,0,0,0.003333333,0.01,0.016666667,0,0,0.013333333,0.016666667,0.026666667,0,0,0.01,0,0,0,0,0,0.026666667,0.006666667,0,0.003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0.003333333,0.006666667,0,0,0.3,0.033333333,0.003333333,1.00E-07,0.01,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA
pPREY1WSK1,WSK,pPREY1WSK1,92,0.024,0.006,0,0,0.042,0.012,0.006,0.042,0,0,0.012,0.012,0,0,0,0,0.06,0.054,0,0.03,0,0.006,6.00E-16,0.03,0,0,0.03,0.012,0.042,0,0,0.024,0,0.006,0,0,0.012,0.054,0.012,0.018,0.006,0,0,0,0,0,0,0,0.3,0,0.024,0,0,0,0,0,0,0,0.3,0.018,0,0.024,0.012,0.006,0.036,0.012,0.012,0,0.024,0.012,0.018,0.018,0.03,0,0,0,0,0.042,0,0,0,0.018,0,0,0,0,0,0,0,0,0,NA
pPREY1WSK2,WSK,pPREY1WSK2,92,0.024,0.006,0,0,0.042,0.012,0.006,0.042,0,0,0.012,0.012,0,0,0,0,0.06,0.054,0,0.03,0,0.006,6.00E-16,0.03,0,0,0.03,0.012,0.042,0,0,0.024,0,0.006,0,0,0.012,0.054,0.012,0.018,0.006,0,0,0,0,0,0,0,0.3,0,0.024,0,0,0,0,0,0,0,0.3,0.018,0,0.024,0.012,0.006,0.036,0.012,0.012,0,0.024,0.012,0.018,0.018,0.03,0,0,0,0,0.042,0,0,0,0.018,0,0,0,0,0,0,0,0,0,NA
pPREY2WSK1,WSK,pPREY2WSK1,92,0.024,0.006,0,0,0.042,0.012,0.006,0.042,0,0,0.012,0.012,0,0,0,0,0.06,0.054,0,0.03,0,0.006,6.00E-16,0.03,0,0,0.03,0.012,0.042,0,0,0.024,0,0.006,0,0,0.012,0.054,0.012,0.018,0.006,0,0,0,0,0,0,0,0.3,0,0.024,0,0,0,0,0,0,0,0.3,0.018,0,0.024,0.012,0.006,0.036,0.012,0.012,0,0.024,0.012,0.018,0.018,0.03,0,0,0,0,0.042,0,0,0,0.018,0,0,0,0,0,0,0,0,0,NA
pPREY2WSK2,WSK,pPREY2WSK2,92,0.024,0.006,0,0,0.042,0.012,0.006,0.042,0,0,0.012,0.012,0,0,0,0,0.06,0.054,0,0.03,0,0.006,6.00E-16,0.03,0,0,0.03,0.012,0.042,0,0,0.024,0,0.006,0,0,0.012,0.054,0.012,0.018,0.006,0,0,0,0,0,0,0,0.3,0,0.024,0,0,0,0,0,0,0,0.3,0.018,0,0.024,0.012,0.006,0.036,0.012,0.012,0,0.024,0.012,0.018,0.018,0.03,0,0,0,0,0.042,0,0,0,0.018,0,0,0,0,0,0,0.2,0,0,NA
pPREY1WTF1,WTF,pPREY1WTF1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0.0375,0.03375,0,0.015,0.3,0.03,0.03375,0.0375,0.00375,0,0,0,0,0.015,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,NA
pPREY1WTF2,WTF,pPREY1WTF2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0.0375,0.03375,0,0.015,0.3,0.03,0.03375,0.0375,0.00375,0,0,0,0,0.015,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,NA
pPREY2WTF1,WTF,pPREY2WTF1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0.0375,0.03375,0,0.015,0.3,0.03,0.03375,0.0375,0.00375,0,0,0,0,0.015,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,NA
pPREY2WTF2,WTF,pPREY2WTF2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0.0375,0.03375,0,0.015,0.3,0.03,0.03375,0.0375,0.00375,0,0,0,0,0.015,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,NA
pPREY1YTF1,YTF,pPREY1YTF1,92,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.01,0,0.3,0.2,0.04,0,0,1.00E-07,0.01,0.07,0.3,0.01,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA
pPREY1YTF2,YTF,pPREY1YTF2,92,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.01,0,0.3,0.2,0.04,0,0,1.00E-07,0.01,0.07,0.3,0.01,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA
pPREY2YTF1,YTF,pPREY2YTF1,92,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.01,0,0.3,0.2,0.04,0,0,1.00E-07,0.01,0.07,0.3,0.01,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA
pPREY2YTF2,YTF,pPREY2YTF2,92,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.01,0,0.3,0.2,0.04,0,0,1.00E-07,0.01,0.07,0.3,0.01,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA
pPREYZG,ZG,pPREYZG,92,0.002,0.005,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0.1,0.01,0.01,0.01,0,0.1,0.1,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.08,0,0,0,0,0,3.00E-04,0,0,0,0.02,0.3,0,0,0,0.1,0.02,0,0.015,0.015,NA
pPREYZL,ZL,pPREYZL,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0.266666667,0.066666667,0,0,0,0,0,0,0.266666667,1.67E-05,0.266666667,0.133333333,0.3,0,0,0,0,0,0,0,0,NA
pPREYZM,ZM,pPREYZM,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0,0.015,4.50E-07,0.3,0.0015,0.135,0,0,0,0.03,0.09,0,0.1,0,NA
pPREYZS,ZS,pPREYZS,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,6.00E-06,0.3,0,0.24,0,0,0,0,0,0,0,0,NA
