Time MAK HER WHK BLF WPF SUF WIF WTF FOU HAL PLA FLA BFT TUN BIL MPF BUT BPF ANC GOO MEN FDE COD SHK OHK POL RHK BSB SCU TYL RED OPT SAL DRM STB TAU WOL SDF FDF HAD YTF DOG SMO SSH DSH BLS POR PSH WSK LSK SK SB PIN REP RWH BWH SWH TWH INV LSQ ISQ SCA QHG CLA BFF BG LOB RCB BMS NSH OSH ZL BD MA MB SG BC ZG PL DF PS ZM ZS PB BB BO DL DR DC DIN RelMAK RelHER RelWHK RelBLF RelWPF RelSUF RelWIF RelWTF RelFOU RelHAL RelPLA RelFLA RelBFT RelTUN RelBIL RelMPF RelBUT RelBPF RelANC RelGOO RelMEN RelFDE RelCOD RelSHK RelOHK RelPOL RelRHK RelBSB RelSCU RelTYL RelRED RelOPT RelSAL RelDRM RelSTB RelTAU RelWOL RelSDF RelFDF RelHAD RelYTF RelDOG RelSMO RelSSH RelDSH RelBLS RelPOR RelPSH RelWSK RelLSK RelSK RelSB RelPIN RelREP RelRWH RelBWH RelSWH RelTWH RelINV RelLSQ RelISQ RelSCA RelQHG RelCLA RelBFF RelBG RelLOB RelRCB RelBMS RelNSH RelOSH RelZL RelBD RelMA RelMB RelSG RelBC RelZG RelPL RelDF RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.686300e+004 36788.739376 107918.075298 286459.658360 40890.645464 375040.564892 3747.160896 381334.683945 176202.106742 214201.475150 342780.712364 178288.733157 32934.926440 12.770657 306.686820 64.338589 60.709293 50094.493552 187925.603627 33259.263935 612351.090454 13904.468801 22545.080905 2585299.308241 1621764.872980 219622.741450 713633.735728 720409.202542 87230.006454 148755.485719 9371.659009 860552.283670 1558579.663044 79.295306 6977.791953 11578.928490 5636.147330 15187.672555 3369.751095 1660247.139536 1754837.975195 1212570.379350 326984.584074 194425.452237 8525.444378 6285.819710 24890.832600 16334.330380 61406.167035 1007062.853256 2465735.876121 1275727.726317 161.818809 697.173068 48393767.811995 942688904.933702 6287952346.506938 44282.410945 25175.846221 15950.625069 124482.487968 109244.037148 482.960441 629.235335 985843.390930 3.266180 0.000301 0.002339 349937.257782 15931.513481 193925.640184 161035.994153 1.211418 58572491.379986 0.000301 0.082112 0.000301 20640.152138 331249.881343 56243.284691 17737196.079465 1218.558801 48499842.566611 3.578696 1278.280327 12370.767503 13784338.184241 91198.453990 1487783.367299 0.000000 1203120988.797675 5.537788 0.064080 3.570984 15.146187 30.405819 0.958478 10.635776 8.208111 26.365222 94.154513 4.583076 50.261338 0.007915 0.135083 0.065186 3.030894 8.829794 14.045407 14.194312 9.224770 4.410809 4.831790 8.269497 13.016306 343.168961 2.878003 10.460283 101.747605 18.347364 20.099454 4.206796 22.841348 2.919812 15.659140 5.599655 14.643031 2.449508 4.470107 5.764803 2.100078 13.630738 0.516765 11.279325 2.380692 5.416938 8.645296 11.408412 19.754881 7.823018 18.836601 7.002550 0.089390 0.332686 60522.314611 52338.282183 86738.114085 3.686791 3.667623 6.841968 4.512307 10.941590 0.013819 0.000199 0.982659 0.000002 0.000000 0.000000 777.638351 0.022043 4.307607 1.791999 0.000014 15.609172 0.000000 1.000000 0.000000 0.003436 2.196473 0.102598 88.131747 0.007436 513.593518 0.000010 0.040182 0.000821 0.228767 0.006059 24.710083 1.000000 3.652928 0.009012 1.194226 56.681818 635197497.142352 58727688.200529 0.039524
1.693600e+004 44784.775782 145984.091962 316739.346308 45450.116067 400978.102853 4026.138223 380363.397706 148952.680111 228442.724782 368144.997907 151205.402125 35198.869453 13.274206 323.670592 68.415431 66.240390 37986.878550 144675.885252 24031.096519 694249.650334 15304.594211 24716.086968 2505669.656608 1778179.411740 235963.250096 774083.164043 774430.409396 92490.806433 157612.063819 10127.135396 620269.591729 1114072.157077 83.760836 7513.554293 12415.247286 6089.359601 16441.870836 3703.159483 1810110.213914 1887178.034040 1098636.369307 348437.807070 202419.128558 8921.975905 6604.061750 27609.644848 18103.758790 68156.631509 995676.573022 2599372.816982 1347830.696702 161.868538 697.180518 48393767.811995 942688904.933702 6287952346.506938 44282.410945 25175.846221 17174.380806 68208.915479 56072.107683 473.752393 606.146383 1017134.862581 3.149928 0.000301 0.002278 351090.208102 22311.647847 135734.413975 102206.787595 1.214269 58643055.450843 0.000301 0.082289 0.000301 20162.008236 334801.303248 49857.453924 16839627.656338 959.640351 48479820.898124 3.552263 1406.632594 12559.897251 14824157.297799 47025.359260 1662361.251138 0.000000 1205630245.846700 6.741427 0.086683 3.948448 16.835048 32.508664 1.029837 10.608686 6.938737 28.118122 101.121538 3.886874 53.716296 0.008227 0.142564 0.069317 3.307033 6.695672 10.812958 10.255936 10.458532 4.854960 5.297073 8.014789 14.271691 368.701633 3.121789 11.244666 107.883955 19.439727 21.719729 3.032178 16.326987 3.084242 16.861465 6.004105 15.820502 2.651788 4.912386 6.285166 2.258454 12.349984 0.550670 11.743067 2.491422 5.691190 9.589617 12.644237 21.926562 7.734567 19.857499 7.398327 0.089417 0.332690 60522.314611 52338.282183 86738.114085 3.686791 3.667623 7.366894 2.472473 5.616032 0.013555 0.000192 1.013849 0.000002 0.000000 0.000000 780.200462 0.030870 3.015025 1.137351 0.000014 15.627977 0.000000 1.000000 0.000000 0.003357 2.220022 0.090949 83.671951 0.005856 513.381496 0.000010 0.044217 0.000834 0.246024 0.003124 27.609587 1.000000 3.660546 0.009453 1.058948 58.363636 651416150.374798 58727687.855952 0.040787
1.700900e+004 51011.567352 186686.431604 270106.400291 29547.549761 335123.536824 4384.435093 402412.407699 159342.399334 192202.418851 307318.349166 143848.586526 29460.896326 13.556202 288.919977 64.810845 46.163108 42025.418515 157108.619950 26692.955379 776031.021396 16686.487808 26747.247529 2675303.645761 1141351.319532 181102.963922 824822.345188 569388.863299 70848.289816 119905.445209 7318.013348 669870.067189 1212689.859131 86.640960 5650.290088 9109.498199 4342.318553 17490.949248 4022.601326 1954873.923627 1997003.797999 1236996.354654 331499.325272 170315.533613 7267.186270 5440.745993 27610.960361 18104.747639 68158.911696 806857.621126 2214661.690508 1149131.493931 161.919006 694.449981 48393767.811995 1019520933.981655 6772619243.047033 44282.410945 25175.846221 18362.589242 37229.622987 28813.631575 464.490303 587.081909 1061735.408692 3.041253 0.000301 0.002226 352528.665166 31222.870785 92755.900129 62882.880535 1.277300 58713201.576032 0.000301 0.082461 0.000301 20048.448303 340027.225085 45362.623627 12286872.341693 808.056074 48311265.472005 3.541995 1152.348383 12345.670077 15524950.595455 29039.553698 1686569.643031 0.000000 1213796892.005804 7.678743 0.110851 3.367125 10.944624 27.169609 1.121485 11.223653 7.422727 23.657445 84.413762 3.697761 44.959689 0.008402 0.127258 0.065665 2.304680 7.407517 11.742171 11.391958 11.690528 5.293328 5.732384 8.557391 9.160501 282.980330 3.326414 8.267480 82.639497 14.789027 15.694988 3.274649 17.772252 3.190294 12.680040 4.405421 11.281590 2.820986 5.336139 6.787822 2.389887 13.905315 0.523900 9.880621 2.029329 4.688678 9.590074 12.644927 21.927295 6.267793 16.918559 6.307655 0.089445 0.331387 60522.314611 56604.012262 93423.771076 3.686791 3.667623 7.876573 1.349519 2.885896 0.013290 0.000186 1.058306 0.000002 0.000000 0.000000 783.397034 0.043199 2.060357 0.699757 0.000014 15.646670 0.000000 1.000000 0.000000 0.003338 2.254675 0.082750 61.050434 0.004931 511.596563 0.000010 0.036224 0.000820 0.257654 0.001929 28.011656 1.000000 3.685342 0.010135 1.320941 62.727273 666114787.130605 63514175.627055 0.042581
1.708200e+004 70003.431577 194051.032871 223363.018554 34092.522410 326308.717148 3650.785155 423505.712146 152609.479650 188864.038109 287695.221337 152114.183724 28362.470936 13.711115 293.896930 65.998320 52.257914 45433.149096 167245.343340 29234.189227 653576.016043 13703.548081 28666.055597 2823567.691256 1287226.518656 197583.968142 872416.660384 623576.005453 79924.583930 136094.757002 8048.397128 716656.878915 1305165.633106 65.233872 6166.939413 9944.720944 4826.091543 18443.067715 4329.035524 2096821.278135 2098167.615846 1372461.679493 356882.319900 182015.986222 7600.192177 5753.070411 27610.974334 18104.799806 68158.940093 855524.628934 2217576.918653 1147078.487666 161.949624 693.221556 53389326.772614 1019520969.327823 6772619957.643784 48437.274151 27539.808322 19542.408029 20451.546768 14896.265442 455.353118 567.001748 1105471.065136 2.937661 0.000301 0.002245 352868.435776 45104.524001 62903.536396 38306.897474 1.357906 58780708.903797 0.000301 0.082356 0.000301 20160.678028 351246.778034 47549.444288 9776362.719275 978.830957 48120934.487367 3.539441 988.006641 12220.774579 15575391.814857 39810.484928 1661225.234089 0.000000 1220984855.300020 10.537578 0.115224 2.784426 12.628114 26.454962 0.933826 11.811965 7.109084 23.246536 79.023710 3.910235 43.283404 0.008498 0.129450 0.066868 2.608962 8.008173 12.499781 12.476500 9.845803 4.347073 6.143617 9.031637 10.331297 308.732532 3.518356 9.054273 93.226349 16.785802 17.261447 3.503365 19.127506 2.402042 13.839473 4.809340 12.538460 2.974547 5.742636 7.280700 2.510953 15.428107 0.564016 10.559407 2.122319 4.957830 9.590078 12.644964 21.927305 6.645846 16.940830 6.296386 0.089462 0.330801 66769.870954 56604.014224 93423.780933 4.032709 4.012006 8.382652 0.741339 1.491970 0.013029 0.000179 1.101900 0.000002 0.000000 0.000000 784.152080 0.062406 1.397256 0.426277 0.000015 15.664660 0.000000 1.000000 0.000000 0.003356 2.329070 0.086739 48.576332 0.005973 509.581036 0.000010 0.031058 0.000811 0.258491 0.002645 27.590720 1.000000 3.707166 0.011371 1.667816 65.045455 666610382.923824 63514177.449358 0.044345
1.715500e+004 80415.159983 152636.484163 254531.609539 37672.883357 352627.270839 3614.412657 443820.292475 164572.634647 203896.422226 315043.502937 162949.124597 30603.870095 12.934292 292.917051 61.912626 57.993817 48381.203347 176489.913391 31277.870260 526790.784320 12100.350740 30447.089911 3054056.672358 1451307.676036 214412.626695 930056.323325 679791.912918 86185.064766 147117.873251 8808.237482 773515.487947 1419026.015141 72.532294 6704.264280 10796.621969 5297.580606 19445.278671 4656.022515 2242532.823817 2238896.009037 1506917.671212 375801.689162 191350.343567 8110.713052 6098.980704 32259.672616 21168.469254 79589.320518 920576.624995 2355698.591637 1226214.312224 161.980464 693.230978 71293717.992139 1317578394.175128 8791631064.105446 53583.990488 30464.816090 20739.914488 222582.548880 210927.491128 446.595707 546.668561 1138648.929598 2.833841 0.000301 0.002303 345363.965142 64084.263104 271683.510926 247036.562229 1.254366 58834245.641881 0.000301 0.082145 0.000301 20174.658013 361026.215502 52426.227694 10155432.370366 1284.946364 48054746.072136 3.524742 993.921094 12287.910884 15371604.854503 47993.958012 1658847.304109 0.000000 1224740651.001175 12.104849 0.090633 3.172971 13.954305 28.588697 0.924523 12.378557 7.666370 25.096814 86.535696 4.188758 46.703959 0.008017 0.129018 0.062728 2.895325 8.527805 13.190713 13.348698 7.935846 3.838503 6.525323 9.768894 11.648214 335.027957 3.750810 9.870523 100.528755 18.145383 18.891081 3.781318 20.796156 2.670785 15.045305 5.221326 13.763415 3.136186 6.176397 7.786648 2.679368 16.939553 0.593916 11.100927 2.264880 5.255926 11.204704 14.784727 25.604554 7.151179 17.995988 6.730767 0.089479 0.330805 89161.497961 73152.223847 121274.694242 4.461206 4.438121 8.896318 8.068291 21.125933 0.012778 0.000173 1.134971 0.000002 0.000000 0.000000 767.475478 0.088666 6.034818 2.749008 0.000014 15.678928 0.000000 1.000000 0.000000 0.003359 2.393916 0.095635 50.459835 0.007841 508.880128 0.000009 0.031244 0.000816 0.255109 0.003188 27.551225 1.000000 3.718570 115.299395 0.551033 62.454545 653464338.812711 82082577.067824 0.045681
1.722800e+004 36361.765752 104085.835594 289215.428892 41248.287690 378361.717215 3807.832269 380353.368918 176917.299046 216270.133452 336790.550643 177314.905817 32817.523918 12.789759 307.201574 64.477828 63.788361 50591.512640 184613.722526 33652.597485 613121.249072 13442.562093 22309.839690 2585627.849601 1629068.456203 231427.013902 705736.875274 731740.016172 88719.296515 149536.857938 9598.487200 830301.795324 1564961.809770 79.334438 7311.206928 11647.422760 5734.702341 15160.242954 3387.729574 1659757.042489 1727493.864348 1217627.651800 329404.559805 196326.759693 8587.103155 6440.847216 27304.070781 17949.502534 67267.052373 993949.570179 2488728.424391 1295098.859322 161.823895 693.240199 63704291.642312 1196865076.469177 8035873300.883509 45543.391028 25889.185479 15841.994815 123371.715912 108029.706184 438.352170 527.881096 1175976.849948 2.735638 0.000301 0.002301 329949.817685 87041.011653 193888.824585 161014.498747 1.127641 58889865.202312 0.000301 0.082146 0.000301 19948.793647 362919.988870 48409.764204 8017660.054069 954.037658 47919238.165008 3.485805 903.310447 12106.161323 15278002.347457 25388.597402 1566893.809378 0.000000 1231978082.615075 5.473516 0.061804 3.605337 15.278661 30.675076 0.973997 10.608406 8.241427 26.619846 92.509144 4.558043 50.082172 0.007927 0.135310 0.065327 3.184616 8.917400 13.797880 14.362178 9.236372 4.264282 4.781373 8.270548 13.074925 361.613589 2.846156 10.624805 103.484756 18.443738 20.585934 4.058916 22.934879 2.921253 16.407369 5.632780 14.899083 2.445084 4.493956 5.763101 2.067355 13.687588 0.520590 11.389627 2.397910 5.550536 9.483482 12.536499 21.640377 7.721152 19.012249 7.108879 0.089393 0.330810 79669.993786 66450.195583 110849.519324 3.791775 3.771543 6.795372 4.472044 10.819966 0.012542 0.000167 1.172178 0.000002 0.000000 0.000000 733.221817 0.120428 4.306790 1.791759 0.000013 15.693750 0.000000 1.000000 0.000000 0.003321 2.406474 0.088308 39.837773 0.005821 507.445154 0.000009 0.028395 0.000804 0.253556 0.001687 26.024001 1.000000 3.740544 0.008932 1.153220 56.681818 649380731.397802 74562370.938707 0.047187
1.730100e+004 44166.338212 140198.349286 319792.296770 45825.698652 404492.296344 4091.223359 379209.975690 149528.182009 230627.087986 361734.143001 150412.680452 35032.102754 13.289334 324.032126 68.517550 69.633134 38321.577693 142074.458701 24338.776555 695080.592671 14770.074598 24449.616851 2506264.840822 1786142.458685 248501.761647 765622.632591 786154.201549 94045.206761 158464.286288 10369.668681 598952.488608 1118543.321613 83.787179 7867.286366 12487.405754 6197.274655 16415.085965 3723.499074 1809478.537670 1858057.882068 1102921.339359 351032.100434 204403.443925 8976.936246 6768.815721 30287.144935 19894.582487 74662.908005 984880.714965 2623305.563283 1367997.844461 161.874011 693.247600 63704291.642312 1196865076.469177 8035873300.883509 45543.391028 25889.185479 17057.450039 67809.582840 55596.515910 429.961167 510.881721 1223208.233563 2.639385 0.000301 0.002268 310249.005009 119919.859615 135702.286892 102189.619278 1.170652 58956841.771490 0.000301 0.082358 0.000301 19968.710038 369149.333879 48827.753595 5810740.429725 864.469571 47728022.036303 3.460925 772.324200 11836.224114 14866601.428407 21478.683029 1452542.852724 0.000000 1240948664.266409 6.648334 0.083247 3.986506 16.974166 32.793572 1.046485 10.576516 6.965546 28.386987 99.360614 3.866497 53.461797 0.008237 0.142723 0.069420 3.476415 6.754667 10.618530 10.387247 10.471050 4.685399 5.239964 8.016693 14.335603 388.293538 3.087668 11.414895 109.697052 19.544839 22.239892 2.927969 16.392513 3.085212 17.655289 6.039002 16.100872 2.647468 4.939368 6.282972 2.223605 12.398152 0.554770 11.858184 2.506769 5.833170 10.519589 13.895004 24.019686 7.650703 20.040330 7.509026 0.089420 0.330813 79669.993786 66450.195583 110849.519324 3.791775 3.771543 7.316737 2.457998 5.568398 0.012302 0.000162 1.219257 0.000002 0.000000 0.000000 689.442233 0.165919 3.014311 1.137160 0.000013 15.711599 0.000000 1.000000 0.000000 0.003324 2.447780 0.089071 28.872134 0.005275 505.420254 0.000009 0.024278 0.000786 0.246728 0.001427 24.124786 1.000000 3.767781 0.009332 1.018624 58.272727 648000487.901276 74562370.574589 0.049091
1.737400e+004 50143.914793 178625.929348 272672.241825 29766.272019 337988.168376 4453.937161 401044.209492 159963.488274 193999.895699 301983.811625 143079.216979 29315.911917 13.571129 289.226327 64.898178 48.423493 42350.303554 153975.790077 26973.804074 776856.155863 16078.486753 26447.547087 2675752.413327 1145817.455717 190627.567763 815559.989234 577699.210071 72012.306165 120564.502791 7491.745842 646564.578011 1217560.934811 86.665322 5916.791122 9162.829861 4417.154684 17461.417991 4045.533713 1954256.684212 1965610.224298 1241651.784414 333914.094262 172016.638726 7322.013388 5571.531777 30288.460476 19895.571514 74665.200426 798192.122484 2235248.917655 1166431.808553 161.924922 691.244691 63704291.642312 1294633154.752050 8657209885.066038 45543.391028 25889.185479 18238.148270 37541.491916 28978.364510 421.544414 492.640428 1255305.916338 2.548459 0.000301 0.002238 282397.652819 162670.465067 92729.743736 62870.075130 1.290816 59027545.739214 0.000301 0.082515 0.000301 20219.484375 382509.361294 56015.898535 5450316.920798 1041.629025 47542818.445229 3.454584 697.560104 11499.058558 14116243.017991 32042.916466 1366936.201058 0.000000 1247904101.731208 7.548136 0.106065 3.399111 11.025640 27.401855 1.139263 11.185493 7.451659 23.878689 82.948479 3.677983 44.738431 0.008411 0.127392 0.065753 2.417529 7.464782 11.508026 11.511818 11.702958 5.100457 5.668154 8.558826 9.196346 297.862889 3.289060 8.388145 83.997239 14.870315 16.067593 3.160720 17.843639 3.191191 13.278106 4.431212 11.476019 2.816224 5.366559 6.785679 2.352317 13.957648 0.527717 9.979308 2.044639 4.801385 10.520046 13.895695 24.020423 6.200478 17.075832 6.402617 0.089449 0.329857 79669.993786 71878.299428 119420.443618 3.791775 3.771543 7.823194 1.360824 2.902395 0.012062 0.000156 1.251251 0.000002 0.000000 0.000000 627.550340 0.225067 2.059776 0.699614 0.000015 15.730441 0.000000 1.000000 0.000000 0.003366 2.536368 0.102183 27.081279 0.006356 503.459023 0.000009 0.021928 0.000763 0.234275 0.002129 22.702974 1.000000 3.788899 0.010024 1.267781 62.636364 640581374.181408 80653133.712534 0.050382
1.744700e+004 68499.015647 185640.073465 225415.615845 34338.115778 329055.354234 3707.537466 421940.074407 153152.366664 190592.790196 282713.698670 151249.119980 28191.262453 13.727582 294.268597 66.101407 54.839923 45761.020110 163560.281620 29406.794595 654209.374739 13208.360140 28336.371221 2823824.670599 1292089.111875 207829.387761 862297.789046 631985.031061 81230.100963 136850.478772 8238.043163 691389.844620 1310457.114726 65.255723 6459.106325 10004.430352 4906.875808 18410.986232 4354.716455 2096486.299108 2064432.111579 1377494.662666 359413.136554 183869.630204 7663.434241 5897.587524 30288.474494 19895.623910 74665.243005 846512.815550 2237825.565485 1164473.587280 161.955987 690.016430 70280647.166903 1294633190.098215 8657210599.662785 49821.503533 28322.921867 19411.997807 20846.146228 15147.794576 413.275972 471.147689 1263680.704740 2.461144 0.000301 0.002239 242153.109303 214147.841604 62883.893507 38298.661912 1.400648 59135617.568596 0.000301 0.082384 0.000301 20216.772569 401625.842311 71318.710043 11985420.230652 1560.181656 47536731.405934 3.458253 781.032066 11358.760035 13427033.588950 97151.690610 1418810.558450 0.000000 1245654566.616892 10.311119 0.110229 2.810013 12.719084 26.677641 0.948343 11.768298 7.134373 23.459322 77.655392 3.887998 43.022126 0.008508 0.129613 0.066972 2.737868 8.065964 12.224363 12.550164 9.855345 4.189988 6.072960 9.032459 10.370324 324.741393 3.477548 9.176371 94.749142 16.879012 17.668182 3.379848 19.205054 2.402847 14.495137 4.838216 12.748342 2.969372 5.776702 7.279537 2.470581 15.484684 0.568015 10.666943 2.139980 5.082371 10.520051 13.895732 24.020437 6.575840 17.095516 6.391869 0.089466 0.329271 87894.529217 71878.301390 119420.453475 4.147955 4.126090 8.326713 0.755642 1.517163 0.011825 0.000149 1.259599 0.000002 0.000000 0.000000 538.118021 0.296290 1.396820 0.426185 0.000016 15.759241 0.000000 1.000000 0.000000 0.003366 2.663127 0.130098 59.552593 0.009520 503.394564 0.000009 0.024552 0.000754 0.222837 0.006454 23.564537 1.000000 3.782069 0.011166 1.601365 64.909091 626475294.384808 80653135.514801 0.050719
1.752000e+004 78640.441014 146139.058116 256759.157974 37994.814315 355602.291921 3671.540513 442206.957173 165200.555896 205759.898723 309642.845905 162043.774732 30399.317641 12.947729 293.234121 61.999824 60.907178 48832.431819 172408.605302 31528.017461 527294.677279 11644.394090 30102.165131 3054641.630348 1456965.062489 225316.831661 919327.764836 688083.934525 87620.241330 147951.635515 9012.740687 746304.464243 1424734.208558 72.553130 7024.057855 10862.215300 5390.143761 19410.127919 4684.055369 2242469.582278 2203481.578452 1512506.469165 378482.816851 193346.837092 8184.042377 6258.301947 35387.277759 23261.610444 87185.709588 910884.247360 2376887.671319 1244836.926565 161.987245 690.025821 93849056.252606 1672806370.851877 11235291864.395029 55111.627032 31329.027132 20604.166198 222209.545381 210562.599882 405.321655 448.668246 1271471.652007 2.373144 0.000301 0.002256 199929.749195 258547.098204 271646.465316 247010.320823 1.288003 59235094.266074 0.000301 0.082140 0.000301 19798.390032 412924.222569 76028.051328 15469919.802245 1404.434944 47690053.938737 3.442890 919.241200 11727.998438 13950285.810114 65518.165416 1611836.678042 0.000000 1243249460.321935 11.837702 0.086775 3.200740 14.073551 28.829892 0.939135 12.333560 7.695620 25.326182 85.052251 4.165485 46.391795 0.008025 0.129158 0.062817 3.040774 8.607340 12.885679 13.455455 7.943437 3.693863 6.451400 9.770765 11.693621 352.066195 3.707543 9.990923 102.202787 18.248218 19.329680 3.648297 20.879811 2.671552 15.762967 5.253048 14.003900 3.130517 6.213583 7.786428 2.636986 17.002378 0.598153 11.216750 2.285357 5.393224 12.291010 16.246643 28.048376 7.075888 18.157859 6.832988 0.089483 0.329276 117369.702035 92874.554284 154983.367209 4.588391 4.564020 8.838090 8.054770 21.089386 0.011597 0.000142 1.267365 0.000002 0.000000 0.000000 444.288332 0.357720 6.033995 2.748716 0.000015 15.785751 0.000000 1.000000 0.000000 0.003296 2.738045 0.138689 76.866211 0.008570 505.018187 0.000009 0.028896 0.000779 0.231521 0.004353 26.770442 1.000000 3.774766 147.440466 0.531739 62.500000 619151422.510352 104212591.452842 0.051038
1.759300e+004 35854.097876 99875.156691 291651.790076 41645.658213 381579.535387 3870.555286 378505.916167 177637.195972 218275.923678 331039.428332 176367.718999 32580.527790 12.800954 307.457155 64.548264 67.030128 51083.834875 180040.744313 33755.148109 613949.485586 12920.927142 22072.889029 2587062.035630 1636305.227457 242889.045602 698172.029100 739850.466426 90255.179980 150424.610471 9816.581937 801133.902403 1571305.841331 79.350691 7661.404326 11717.732956 5849.426156 15135.686356 3407.122638 1659867.154956 1701490.132677 1222078.070989 331865.332416 198422.033996 8666.396697 6614.441515 29949.720132 19722.802072 73684.896276 983372.938341 2510974.859478 1314740.768676 161.828632 690.035008 83857938.805612 1519142320.610629 10265958230.114069 46829.591523 26616.690902 15740.130314 123302.075041 107950.919853 397.693446 432.856078 1298297.938342 2.290887 0.000301 0.002251 171289.066041 288132.243354 193845.738891 160987.938702 1.113444 59282534.865413 0.000301 0.082197 0.000301 19402.678150 416612.128320 73467.955844 12329117.704509 1118.668839 47591074.872937 3.407004 884.508889 11561.101160 14677419.270412 30925.510307 1645243.627290 0.000000 1249730170.023701 5.397097 0.059304 3.635708 15.425850 30.935956 0.990041 10.556879 8.274963 26.866730 90.929434 4.533695 49.720497 0.007934 0.135422 0.065399 3.346460 9.004178 13.456099 14.405945 9.248849 4.098808 4.730591 8.275136 13.133007 379.523454 2.815648 10.742568 105.276255 18.553233 21.053683 3.916330 23.027853 2.921852 17.193261 5.666782 15.197142 2.441123 4.519682 5.763483 2.036235 13.737616 0.524479 11.511181 2.420052 5.700135 10.402392 13.775028 23.705051 7.638991 19.182197 7.216695 0.089395 0.329280 104874.589942 84343.094562 141612.055417 3.898860 3.877526 6.751677 4.469519 10.812075 0.011379 0.000137 1.294104 0.000001 0.000000 0.000000 380.642369 0.398654 4.305833 1.791464 0.000013 15.798394 0.000000 1.000000 0.000000 0.003230 2.762499 0.134019 61.260341 0.006826 503.970039 0.000009 0.027804 0.000768 0.243588 0.002055 27.325287 1.000000 3.794443 0.008827 1.108109 56.681818 619237092.316074 94639618.520071 0.052120
1.766600e+004 43510.167242 134151.141510 322315.656504 46249.718966 407919.502693 4159.152802 377223.212824 150080.778377 232762.194518 355580.361813 149619.055657 34755.292157 13.300163 324.274295 68.584667 73.191814 38667.274756 138528.329320 24334.759578 696007.105961 14184.354653 24185.770236 2507905.915956 1794319.877112 260449.936408 757472.212437 793884.031069 95700.641984 159408.093614 10599.789586 578406.902559 1122973.531244 83.800086 8245.382770 12562.216223 6325.205409 16389.352098 3744.805407 1809748.281604 1830476.753678 1106712.174009 353656.887507 206609.629074 9061.364328 6957.000056 33222.574591 21860.796392 81787.586879 976132.231414 2646351.041424 1388641.202145 161.879191 690.042380 83857938.805612 1519142320.610629 10265958230.114069 46829.591523 26616.690902 16950.205236 67693.619206 55474.336058 389.931370 419.916859 1340815.798693 2.210354 0.000301 0.002205 149583.232229 317465.898429 135643.436472 102153.423178 1.118060 59324073.028107 0.000301 0.082413 0.000301 19246.907082 423954.850797 77130.936409 8855814.672213 1061.426886 47409121.255559 3.384753 770.763819 11335.493483 14919775.188224 22159.510102 1561201.993405 0.000000 1258697265.627380 6.549561 0.079656 4.017962 17.131227 33.071427 1.063861 10.521103 6.991288 28.649789 97.670302 3.846096 53.039362 0.008243 0.142830 0.069488 3.654081 6.815601 10.353495 10.385533 10.485007 4.499595 5.183417 8.021942 14.401235 406.963019 3.054798 11.527131 111.628000 19.661247 22.733434 2.827533 16.457438 3.085687 18.503791 6.075181 16.433243 2.643318 4.967631 6.283909 2.190598 12.440766 0.558918 11.986173 2.530345 5.995342 11.539147 15.268270 26.311755 7.582744 20.216382 7.622339 0.089423 0.329284 104874.589942 84343.094562 141612.055417 3.898860 3.877526 7.270735 2.453794 5.556161 0.011157 0.000133 1.336485 0.000001 0.000000 0.000000 332.407183 0.439239 3.013004 1.136757 0.000013 15.809463 0.000000 1.000000 0.000000 0.003204 2.811188 0.140701 44.002356 0.006477 502.043225 0.000009 0.024229 0.000753 0.247610 0.001472 25.929468 1.000000 3.821669 0.009189 0.977763 58.227273 624814674.682520 94639618.136210 0.053837
