#
#Atlantis2 Updated to Version 6536
#
#
#
#Atlantis path https://svnserv.csiro.au/svn/ext/atlantis/Atlantis/trunk/atlantis Relative ^/Atlantis/trunk/atlantis
#
#
#
#Atlantis SVN Last Change Date 2020-11-17 00:11:57 +0000 (Tue, 17 Nov 2020)

# Log file for run of Atlantis - only ecological errors and important events are recorded here #
# Key to indices used in Atlantis, which may appear in logged errors here:
atlantisMerged -i neus_init.nc 0 -o neus_output.nc -r at_run.prm -f at_force_LINUX.prm -p at_physics.prm -b at_biology.prm -h at_harvest.prm -e at_economics.prm -s neus_groups.csv -q neus_fisheries.csv -t . -d Master_12152020
Counter: 53, sp: BFT-1, MigrateAway: 19346, MigrateBack: 19540 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 54, sp: BFT-1, MigrateAway: 19711, MigrateBack: 19905 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 55, sp: BFT-1, MigrateAway: 20076, MigrateBack: 20270 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 56, sp: BFT-1, MigrateAway: 20271, MigrateBack: 20271 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 0, sp: TUN-0, MigrateAway: 1, MigrateBack: 195 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 1, sp: TUN-0, MigrateAway: 366, MigrateBack: 560 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 2, sp: TUN-0, MigrateAway: 731, MigrateBack: 925 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 3, sp: TUN-0, MigrateAway: 1096, MigrateBack: 1290 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 4, sp: TUN-0, MigrateAway: 1461, MigrateBack: 1655 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 5, sp: TUN-0, MigrateAway: 1826, MigrateBack: 2020 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
