"box","variable","value","Code","phase","season"
8,"FLOB_S2",0.053643322,"LOB","adult",2
9,"FLOB_S2",0.086010725,"LOB","adult",2
10,"FLOB_S2",0.035088557,"LOB","adult",2
11,"FLOB_S2",0.015403956,"LOB","adult",2
12,"FLOB_S2",0.037905189,"LOB","adult",2
13,"FLOB_S2",0.069636066,"LOB","adult",2
14,"FLOB_S2",0.100030235,"LOB","adult",2
15,"FLOB_S2",0.058831018,"LOB","adult",2
16,"FLOB_S2",0.012332713,"LOB","adult",2
17,"FLOB_S2",0.046609697,"LOB","adult",2
18,"FLOB_S2",0.058353623,"LOB","adult",2
19,"FLOB_S2",0.014114989,"LOB","adult",2
20,"FLOB_S2",0.041008259,"LOB","adult",2
21,"FLOB_S2",0.066262472,"LOB","adult",2
22,"FLOB_S2",0.023726548,"LOB","adult",2
23,"FLOB_S2",0,"LOB","adult",2
24,"FLOB_S2",0,"LOB","adult",2
25,"FLOB_S2",0,"LOB","adult",2
26,"FLOB_S2",0,"LOB","adult",2
27,"FLOB_S2",0,"LOB","adult",2
28,"FLOB_S2",0,"LOB","adult",2
29,"FLOB_S2",0,"LOB","adult",2
0,"FLOB_S3",0,"LOB","adult",3
1,"FLOB_S3",0.003532725,"LOB","adult",3
2,"FLOB_S3",0.005330915,"LOB","adult",3
3,"FLOB_S3",0.093108003,"LOB","adult",3
4,"FLOB_S3",0.028866504,"LOB","adult",3
5,"FLOB_S3",0.033926895,"LOB","adult",3
6,"FLOB_S3",0.06164765,"LOB","adult",3
7,"FLOB_S3",0.054629939,"LOB","adult",3
8,"FLOB_S3",0.053643322,"LOB","adult",3
9,"FLOB_S3",0.086010725,"LOB","adult",3
10,"FLOB_S3",0.035088557,"LOB","adult",3
11,"FLOB_S3",0.015403956,"LOB","adult",3
12,"FLOB_S3",0.037905189,"LOB","adult",3
13,"FLOB_S3",0.069636066,"LOB","adult",3
14,"FLOB_S3",0.100030235,"LOB","adult",3
15,"FLOB_S3",0.058831018,"LOB","adult",3
16,"FLOB_S3",0.012332713,"LOB","adult",3
17,"FLOB_S3",0.046609697,"LOB","adult",3
18,"FLOB_S3",0.058353623,"LOB","adult",3
19,"FLOB_S3",0.014114989,"LOB","adult",3
20,"FLOB_S3",0.041008259,"LOB","adult",3
21,"FLOB_S3",0.066262472,"LOB","adult",3
22,"FLOB_S3",0.023726548,"LOB","adult",3
23,"FLOB_S3",0,"LOB","adult",3
24,"FLOB_S3",0,"LOB","adult",3
25,"FLOB_S3",0,"LOB","adult",3
26,"FLOB_S3",0,"LOB","adult",3
27,"FLOB_S3",0,"LOB","adult",3
28,"FLOB_S3",0,"LOB","adult",3
29,"FLOB_S3",0,"LOB","adult",3
0,"FLOB_S4",0,"LOB","adult",4
1,"FLOB_S4",0.003532725,"LOB","adult",4
2,"FLOB_S4",0.005330915,"LOB","adult",4
3,"FLOB_S4",0.093108003,"LOB","adult",4
4,"FLOB_S4",0.028866504,"LOB","adult",4
5,"FLOB_S4",0.033926895,"LOB","adult",4
6,"FLOB_S4",0.06164765,"LOB","adult",4
7,"FLOB_S4",0.054629939,"LOB","adult",4
8,"FLOB_S4",0.053643322,"LOB","adult",4
9,"FLOB_S4",0.086010725,"LOB","adult",4
10,"FLOB_S4",0.035088557,"LOB","adult",4
11,"FLOB_S4",0.015403956,"LOB","adult",4
12,"FLOB_S4",0.037905189,"LOB","adult",4
13,"FLOB_S4",0.069636066,"LOB","adult",4
14,"FLOB_S4",0.100030235,"LOB","adult",4
15,"FLOB_S4",0.058831018,"LOB","adult",4
16,"FLOB_S4",0.012332713,"LOB","adult",4
17,"FLOB_S4",0.046609697,"LOB","adult",4
18,"FLOB_S4",0.058353623,"LOB","adult",4
19,"FLOB_S4",0.014114989,"LOB","adult",4
20,"FLOB_S4",0.041008259,"LOB","adult",4
21,"FLOB_S4",0.066262472,"LOB","adult",4
22,"FLOB_S4",0.023726548,"LOB","adult",4
23,"FLOB_S4",0,"LOB","adult",4
24,"FLOB_S4",0,"LOB","adult",4
25,"FLOB_S4",0,"LOB","adult",4
26,"FLOB_S4",0,"LOB","adult",4
27,"FLOB_S4",0,"LOB","adult",4
28,"FLOB_S4",0,"LOB","adult",4
29,"FLOB_S4",0,"LOB","adult",4
0,"FNSH_S1",0,"NSH","adult",1
1,"FNSH_S1",0.000300752,"NSH","adult",1
2,"FNSH_S1",0.000451128,"NSH","adult",1
3,"FNSH_S1",0.000902256,"NSH","adult",1
4,"FNSH_S1",0,"NSH","adult",1
5,"FNSH_S1",0.001052632,"NSH","adult",1
6,"FNSH_S1",0.000451128,"NSH","adult",1
7,"FNSH_S1",0.000451128,"NSH","adult",1
8,"FNSH_S1",0.003759398,"NSH","adult",1
9,"FNSH_S1",0.000902256,"NSH","adult",1
10,"FNSH_S1",0.202255638,"NSH","adult",1
11,"FNSH_S1",0.071578947,"NSH","adult",1
12,"FNSH_S1",0.012330827,"NSH","adult",1
13,"FNSH_S1",0.000451128,"NSH","adult",1
14,"FNSH_S1",0.001203008,"NSH","adult",1
15,"FNSH_S1",0.00075188,"NSH","adult",1
16,"FNSH_S1",0.514887216,"NSH","adult",1
17,"FNSH_S1",0.048571429,"NSH","adult",1
18,"FNSH_S1",0.076691729,"NSH","adult",1
19,"FNSH_S1",0.028721805,"NSH","adult",1
20,"FNSH_S1",0.022857143,"NSH","adult",1
21,"FNSH_S1",0.005714286,"NSH","adult",1
22,"FNSH_S1",0.005714286,"NSH","adult",1
23,"FNSH_S1",0,"NSH","adult",1
24,"FNSH_S1",0,"NSH","adult",1
25,"FNSH_S1",0,"NSH","adult",1
26,"FNSH_S1",0,"NSH","adult",1
27,"FNSH_S1",0,"NSH","adult",1
28,"FNSH_S1",0,"NSH","adult",1
29,"FNSH_S1",0,"NSH","adult",1
0,"FNSH_S2",0,"NSH","adult",2
1,"FNSH_S2",0.000300752,"NSH","adult",2
2,"FNSH_S2",0.000451128,"NSH","adult",2
3,"FNSH_S2",0.000902256,"NSH","adult",2
4,"FNSH_S2",0,"NSH","adult",2
5,"FNSH_S2",0.001052632,"NSH","adult",2
6,"FNSH_S2",0.000451128,"NSH","adult",2
7,"FNSH_S2",0.000451128,"NSH","adult",2
8,"FNSH_S2",0.003759398,"NSH","adult",2
9,"FNSH_S2",0.000902256,"NSH","adult",2
10,"FNSH_S2",0.202255638,"NSH","adult",2
11,"FNSH_S2",0.071578947,"NSH","adult",2
12,"FNSH_S2",0.012330827,"NSH","adult",2
13,"FNSH_S2",0.000451128,"NSH","adult",2
14,"FNSH_S2",0.001203008,"NSH","adult",2
15,"FNSH_S2",0.00075188,"NSH","adult",2
16,"FNSH_S2",0.514887216,"NSH","adult",2
17,"FNSH_S2",0.048571429,"NSH","adult",2
18,"FNSH_S2",0.076691729,"NSH","adult",2
19,"FNSH_S2",0.028721805,"NSH","adult",2
20,"FNSH_S2",0.022857143,"NSH","adult",2
21,"FNSH_S2",0.005714286,"NSH","adult",2
22,"FNSH_S2",0.005714286,"NSH","adult",2
23,"FNSH_S2",0,"NSH","adult",2
24,"FNSH_S2",0,"NSH","adult",2
25,"FNSH_S2",0,"NSH","adult",2
26,"FNSH_S2",0,"NSH","adult",2
27,"FNSH_S2",0,"NSH","adult",2
28,"FNSH_S2",0,"NSH","adult",2
29,"FNSH_S2",0,"NSH","adult",2
0,"FNSH_S3",0,"NSH","adult",3
1,"FNSH_S3",0.000300752,"NSH","adult",3
2,"FNSH_S3",0.000451128,"NSH","adult",3
3,"FNSH_S3",0.000902256,"NSH","adult",3
4,"FNSH_S3",0,"NSH","adult",3
5,"FNSH_S3",0.001052632,"NSH","adult",3
6,"FNSH_S3",0.000451128,"NSH","adult",3
7,"FNSH_S3",0.000451128,"NSH","adult",3
8,"FNSH_S3",0.003759398,"NSH","adult",3
9,"FNSH_S3",0.000902256,"NSH","adult",3
10,"FNSH_S3",0.202255638,"NSH","adult",3
11,"FNSH_S3",0.071578947,"NSH","adult",3
12,"FNSH_S3",0.012330827,"NSH","adult",3
13,"FNSH_S3",0.000451128,"NSH","adult",3
14,"FNSH_S3",0.001203008,"NSH","adult",3
15,"FNSH_S3",0.00075188,"NSH","adult",3
16,"FNSH_S3",0.514887216,"NSH","adult",3
17,"FNSH_S3",0.048571429,"NSH","adult",3
18,"FNSH_S3",0.076691729,"NSH","adult",3
19,"FNSH_S3",0.028721805,"NSH","adult",3
20,"FNSH_S3",0.022857143,"NSH","adult",3
21,"FNSH_S3",0.005714286,"NSH","adult",3
22,"FNSH_S3",0.005714286,"NSH","adult",3
23,"FNSH_S3",0,"NSH","adult",3
24,"FNSH_S3",0,"NSH","adult",3
25,"FNSH_S3",0,"NSH","adult",3
26,"FNSH_S3",0,"NSH","adult",3
27,"FNSH_S3",0,"NSH","adult",3
28,"FNSH_S3",0,"NSH","adult",3
29,"FNSH_S3",0,"NSH","adult",3
0,"FNSH_S4",0,"NSH","adult",4
1,"FNSH_S4",0.000300752,"NSH","adult",4
2,"FNSH_S4",0.000451128,"NSH","adult",4
3,"FNSH_S4",0.000902256,"NSH","adult",4
4,"FNSH_S4",0,"NSH","adult",4
5,"FNSH_S4",0.001052632,"NSH","adult",4
6,"FNSH_S4",0.000451128,"NSH","adult",4
7,"FNSH_S4",0.000451128,"NSH","adult",4
8,"FNSH_S4",0.003759398,"NSH","adult",4
9,"FNSH_S4",0.000902256,"NSH","adult",4
10,"FNSH_S4",0.202255638,"NSH","adult",4
11,"FNSH_S4",0.071578947,"NSH","adult",4
12,"FNSH_S4",0.012330827,"NSH","adult",4
13,"FNSH_S4",0.000451128,"NSH","adult",4
14,"FNSH_S4",0.001203008,"NSH","adult",4
15,"FNSH_S4",0.00075188,"NSH","adult",4
16,"FNSH_S4",0.514887216,"NSH","adult",4
17,"FNSH_S4",0.048571429,"NSH","adult",4
18,"FNSH_S4",0.076691729,"NSH","adult",4
19,"FNSH_S4",0.028721805,"NSH","adult",4
20,"FNSH_S4",0.022857143,"NSH","adult",4
21,"FNSH_S4",0.005714286,"NSH","adult",4
22,"FNSH_S4",0.005714286,"NSH","adult",4
23,"FNSH_S4",0,"NSH","adult",4
24,"FNSH_S4",0,"NSH","adult",4
25,"FNSH_S4",0,"NSH","adult",4
26,"FNSH_S4",0,"NSH","adult",4
27,"FNSH_S4",0,"NSH","adult",4
28,"FNSH_S4",0,"NSH","adult",4
29,"FNSH_S4",0,"NSH","adult",4
0,"FNSH_S1juv",0,"NSH","juv",1
1,"FNSH_S1juv",0.000300752,"NSH","juv",1
2,"FNSH_S1juv",0.000451128,"NSH","juv",1
3,"FNSH_S1juv",0.000902256,"NSH","juv",1
4,"FNSH_S1juv",0,"NSH","juv",1
5,"FNSH_S1juv",0.001052632,"NSH","juv",1
6,"FNSH_S1juv",0.000451128,"NSH","juv",1
7,"FNSH_S1juv",0.000451128,"NSH","juv",1
8,"FNSH_S1juv",0.003759398,"NSH","juv",1
9,"FNSH_S1juv",0.000902256,"NSH","juv",1
10,"FNSH_S1juv",0.202255638,"NSH","juv",1
11,"FNSH_S1juv",0.071578947,"NSH","juv",1
12,"FNSH_S1juv",0.012330827,"NSH","juv",1
13,"FNSH_S1juv",0.000451128,"NSH","juv",1
14,"FNSH_S1juv",0.001203008,"NSH","juv",1
15,"FNSH_S1juv",0.00075188,"NSH","juv",1
16,"FNSH_S1juv",0.514887216,"NSH","juv",1
17,"FNSH_S1juv",0.048571429,"NSH","juv",1
18,"FNSH_S1juv",0.076691729,"NSH","juv",1
19,"FNSH_S1juv",0.028721805,"NSH","juv",1
20,"FNSH_S1juv",0.022857143,"NSH","juv",1
21,"FNSH_S1juv",0.005714286,"NSH","juv",1
22,"FNSH_S1juv",0.005714286,"NSH","juv",1
23,"FNSH_S1juv",0,"NSH","juv",1
24,"FNSH_S1juv",0,"NSH","juv",1
25,"FNSH_S1juv",0,"NSH","juv",1
26,"FNSH_S1juv",0,"NSH","juv",1
27,"FNSH_S1juv",0,"NSH","juv",1
28,"FNSH_S1juv",0,"NSH","juv",1
29,"FNSH_S1juv",0,"NSH","juv",1
0,"FNSH_S2juv",0,"NSH","juv",2
1,"FNSH_S2juv",0.000300752,"NSH","juv",2
2,"FNSH_S2juv",0.000451128,"NSH","juv",2
3,"FNSH_S2juv",0.000902256,"NSH","juv",2
4,"FNSH_S2juv",0,"NSH","juv",2
5,"FNSH_S2juv",0.001052632,"NSH","juv",2
6,"FNSH_S2juv",0.000451128,"NSH","juv",2
7,"FNSH_S2juv",0.000451128,"NSH","juv",2
8,"FNSH_S2juv",0.003759398,"NSH","juv",2
9,"FNSH_S2juv",0.000902256,"NSH","juv",2
10,"FNSH_S2juv",0.202255638,"NSH","juv",2
11,"FNSH_S2juv",0.071578947,"NSH","juv",2
12,"FNSH_S2juv",0.012330827,"NSH","juv",2
13,"FNSH_S2juv",0.000451128,"NSH","juv",2
14,"FNSH_S2juv",0.001203008,"NSH","juv",2
15,"FNSH_S2juv",0.00075188,"NSH","juv",2
16,"FNSH_S2juv",0.514887216,"NSH","juv",2
17,"FNSH_S2juv",0.048571429,"NSH","juv",2
18,"FNSH_S2juv",0.076691729,"NSH","juv",2
19,"FNSH_S2juv",0.028721805,"NSH","juv",2
20,"FNSH_S2juv",0.022857143,"NSH","juv",2
21,"FNSH_S2juv",0.005714286,"NSH","juv",2
22,"FNSH_S2juv",0.005714286,"NSH","juv",2
23,"FNSH_S2juv",0,"NSH","juv",2
24,"FNSH_S2juv",0,"NSH","juv",2
25,"FNSH_S2juv",0,"NSH","juv",2
26,"FNSH_S2juv",0,"NSH","juv",2
27,"FNSH_S2juv",0,"NSH","juv",2
28,"FNSH_S2juv",0,"NSH","juv",2
29,"FNSH_S2juv",0,"NSH","juv",2
0,"FNSH_S3juv",0,"NSH","juv",3
1,"FNSH_S3juv",0.000300752,"NSH","juv",3
2,"FNSH_S3juv",0.000451128,"NSH","juv",3
3,"FNSH_S3juv",0.000902256,"NSH","juv",3
4,"FNSH_S3juv",0,"NSH","juv",3
5,"FNSH_S3juv",0.001052632,"NSH","juv",3
6,"FNSH_S3juv",0.000451128,"NSH","juv",3
7,"FNSH_S3juv",0.000451128,"NSH","juv",3
8,"FNSH_S3juv",0.003759398,"NSH","juv",3
9,"FNSH_S3juv",0.000902256,"NSH","juv",3
10,"FNSH_S3juv",0.202255638,"NSH","juv",3
11,"FNSH_S3juv",0.071578947,"NSH","juv",3
12,"FNSH_S3juv",0.012330827,"NSH","juv",3
13,"FNSH_S3juv",0.000451128,"NSH","juv",3
14,"FNSH_S3juv",0.001203008,"NSH","juv",3
15,"FNSH_S3juv",0.00075188,"NSH","juv",3
16,"FNSH_S3juv",0.514887216,"NSH","juv",3
17,"FNSH_S3juv",0.048571429,"NSH","juv",3
18,"FNSH_S3juv",0.076691729,"NSH","juv",3
19,"FNSH_S3juv",0.028721805,"NSH","juv",3
20,"FNSH_S3juv",0.022857143,"NSH","juv",3
21,"FNSH_S3juv",0.005714286,"NSH","juv",3
22,"FNSH_S3juv",0.005714286,"NSH","juv",3
23,"FNSH_S3juv",0,"NSH","juv",3
24,"FNSH_S3juv",0,"NSH","juv",3
25,"FNSH_S3juv",0,"NSH","juv",3
26,"FNSH_S3juv",0,"NSH","juv",3
27,"FNSH_S3juv",0,"NSH","juv",3
28,"FNSH_S3juv",0,"NSH","juv",3
29,"FNSH_S3juv",0,"NSH","juv",3
0,"FNSH_S4juv",0,"NSH","juv",4
1,"FNSH_S4juv",0.000300752,"NSH","juv",4
2,"FNSH_S4juv",0.000451128,"NSH","juv",4
3,"FNSH_S4juv",0.000902256,"NSH","juv",4
4,"FNSH_S4juv",0,"NSH","juv",4
5,"FNSH_S4juv",0.001052632,"NSH","juv",4
6,"FNSH_S4juv",0.000451128,"NSH","juv",4
7,"FNSH_S4juv",0.000451128,"NSH","juv",4
8,"FNSH_S4juv",0.003759398,"NSH","juv",4
9,"FNSH_S4juv",0.000902256,"NSH","juv",4
10,"FNSH_S4juv",0.202255638,"NSH","juv",4
11,"FNSH_S4juv",0.071578947,"NSH","juv",4
12,"FNSH_S4juv",0.012330827,"NSH","juv",4
13,"FNSH_S4juv",0.000451128,"NSH","juv",4
14,"FNSH_S4juv",0.001203008,"NSH","juv",4
15,"FNSH_S4juv",0.00075188,"NSH","juv",4
16,"FNSH_S4juv",0.514887216,"NSH","juv",4
17,"FNSH_S4juv",0.048571429,"NSH","juv",4
18,"FNSH_S4juv",0.076691729,"NSH","juv",4
19,"FNSH_S4juv",0.028721805,"NSH","juv",4
20,"FNSH_S4juv",0.022857143,"NSH","juv",4
21,"FNSH_S4juv",0.005714286,"NSH","juv",4
22,"FNSH_S4juv",0.005714286,"NSH","juv",4
23,"FNSH_S4juv",0,"NSH","juv",4
24,"FNSH_S4juv",0,"NSH","juv",4
25,"FNSH_S4juv",0,"NSH","juv",4
26,"FNSH_S4juv",0,"NSH","juv",4
27,"FNSH_S4juv",0,"NSH","juv",4
28,"FNSH_S4juv",0,"NSH","juv",4
29,"FNSH_S4juv",0,"NSH","juv",4
0,"FOSH_S1",0,"OSH","adult",1
1,"FOSH_S1",0.055,"OSH","adult",1
2,"FOSH_S1",0.045,"OSH","adult",1
3,"FOSH_S1",0.045,"OSH","adult",1
4,"FOSH_S1",0.045,"OSH","adult",1
5,"FOSH_S1",0.045,"OSH","adult",1
6,"FOSH_S1",0.045,"OSH","adult",1
7,"FOSH_S1",0.045,"OSH","adult",1
8,"FOSH_S1",0.045,"OSH","adult",1
9,"FOSH_S1",0.045,"OSH","adult",1
10,"FOSH_S1",0.045,"OSH","adult",1
11,"FOSH_S1",0.045,"OSH","adult",1
12,"FOSH_S1",0.045,"OSH","adult",1
13,"FOSH_S1",0.045,"OSH","adult",1
14,"FOSH_S1",0.045,"OSH","adult",1
15,"FOSH_S1",0.045,"OSH","adult",1
16,"FOSH_S1",0.045,"OSH","adult",1
17,"FOSH_S1",0.045,"OSH","adult",1
18,"FOSH_S1",0.045,"OSH","adult",1
19,"FOSH_S1",0.045,"OSH","adult",1
20,"FOSH_S1",0.045,"OSH","adult",1
21,"FOSH_S1",0.045,"OSH","adult",1
22,"FOSH_S1",0.045,"OSH","adult",1
23,"FOSH_S1",0,"OSH","adult",1
24,"FOSH_S1",0,"OSH","adult",1
25,"FOSH_S1",0,"OSH","adult",1
26,"FOSH_S1",0,"OSH","adult",1
27,"FOSH_S1",0,"OSH","adult",1
28,"FOSH_S1",0,"OSH","adult",1
29,"FOSH_S1",0,"OSH","adult",1
0,"FOSH_S2",0,"OSH","adult",2
1,"FOSH_S2",0.055,"OSH","adult",2
2,"FOSH_S2",0.045,"OSH","adult",2
3,"FOSH_S2",0.045,"OSH","adult",2
4,"FOSH_S2",0.045,"OSH","adult",2
5,"FOSH_S2",0.045,"OSH","adult",2
6,"FOSH_S2",0.045,"OSH","adult",2
7,"FOSH_S2",0.045,"OSH","adult",2
8,"FOSH_S2",0.045,"OSH","adult",2
9,"FOSH_S2",0.045,"OSH","adult",2
10,"FOSH_S2",0.045,"OSH","adult",2
11,"FOSH_S2",0.045,"OSH","adult",2
12,"FOSH_S2",0.045,"OSH","adult",2
13,"FOSH_S2",0.045,"OSH","adult",2
14,"FOSH_S2",0.045,"OSH","adult",2
15,"FOSH_S2",0.045,"OSH","adult",2
16,"FOSH_S2",0.045,"OSH","adult",2
17,"FOSH_S2",0.045,"OSH","adult",2
18,"FOSH_S2",0.045,"OSH","adult",2
19,"FOSH_S2",0.045,"OSH","adult",2
20,"FOSH_S2",0.045,"OSH","adult",2
21,"FOSH_S2",0.045,"OSH","adult",2
22,"FOSH_S2",0.045,"OSH","adult",2
23,"FOSH_S2",0,"OSH","adult",2
24,"FOSH_S2",0,"OSH","adult",2
25,"FOSH_S2",0,"OSH","adult",2
26,"FOSH_S2",0,"OSH","adult",2
27,"FOSH_S2",0,"OSH","adult",2
28,"FOSH_S2",0,"OSH","adult",2
29,"FOSH_S2",0,"OSH","adult",2
0,"FOSH_S3",0,"OSH","adult",3
1,"FOSH_S3",0.055,"OSH","adult",3
2,"FOSH_S3",0.045,"OSH","adult",3
3,"FOSH_S3",0.045,"OSH","adult",3
4,"FOSH_S3",0.045,"OSH","adult",3
5,"FOSH_S3",0.045,"OSH","adult",3
6,"FOSH_S3",0.045,"OSH","adult",3
7,"FOSH_S3",0.045,"OSH","adult",3
8,"FOSH_S3",0.045,"OSH","adult",3
9,"FOSH_S3",0.045,"OSH","adult",3
10,"FOSH_S3",0.045,"OSH","adult",3
11,"FOSH_S3",0.045,"OSH","adult",3
12,"FOSH_S3",0.045,"OSH","adult",3
13,"FOSH_S3",0.045,"OSH","adult",3
14,"FOSH_S3",0.045,"OSH","adult",3
15,"FOSH_S3",0.045,"OSH","adult",3
16,"FOSH_S3",0.045,"OSH","adult",3
17,"FOSH_S3",0.045,"OSH","adult",3
18,"FOSH_S3",0.045,"OSH","adult",3
19,"FOSH_S3",0.045,"OSH","adult",3
20,"FOSH_S3",0.045,"OSH","adult",3
21,"FOSH_S3",0.045,"OSH","adult",3
22,"FOSH_S3",0.045,"OSH","adult",3
23,"FOSH_S3",0,"OSH","adult",3
24,"FOSH_S3",0,"OSH","adult",3
25,"FOSH_S3",0,"OSH","adult",3
26,"FOSH_S3",0,"OSH","adult",3
27,"FOSH_S3",0,"OSH","adult",3
28,"FOSH_S3",0,"OSH","adult",3
29,"FOSH_S3",0,"OSH","adult",3
0,"FOSH_S4",0,"OSH","adult",4
1,"FOSH_S4",0.055,"OSH","adult",4
2,"FOSH_S4",0.045,"OSH","adult",4
3,"FOSH_S4",0.045,"OSH","adult",4
4,"FOSH_S4",0.045,"OSH","adult",4
5,"FOSH_S4",0.045,"OSH","adult",4
6,"FOSH_S4",0.045,"OSH","adult",4
7,"FOSH_S4",0.045,"OSH","adult",4
8,"FOSH_S4",0.045,"OSH","adult",4
9,"FOSH_S4",0.045,"OSH","adult",4
10,"FOSH_S4",0.045,"OSH","adult",4
11,"FOSH_S4",0.045,"OSH","adult",4
12,"FOSH_S4",0.045,"OSH","adult",4
13,"FOSH_S4",0.045,"OSH","adult",4
14,"FOSH_S4",0.045,"OSH","adult",4
15,"FOSH_S4",0.045,"OSH","adult",4
16,"FOSH_S4",0.045,"OSH","adult",4
17,"FOSH_S4",0.045,"OSH","adult",4
18,"FOSH_S4",0.045,"OSH","adult",4
19,"FOSH_S4",0.045,"OSH","adult",4
20,"FOSH_S4",0.045,"OSH","adult",4
21,"FOSH_S4",0.045,"OSH","adult",4
22,"FOSH_S4",0.045,"OSH","adult",4
23,"FOSH_S4",0,"OSH","adult",4
24,"FOSH_S4",0,"OSH","adult",4
25,"FOSH_S4",0,"OSH","adult",4
26,"FOSH_S4",0,"OSH","adult",4
27,"FOSH_S4",0,"OSH","adult",4
28,"FOSH_S4",0,"OSH","adult",4
29,"FOSH_S4",0,"OSH","adult",4
0,"FOSH_S1juv",0,"OSH","juv",1
1,"FOSH_S1juv",0.055,"OSH","juv",1
2,"FOSH_S1juv",0.045,"OSH","juv",1
3,"FOSH_S1juv",0.045,"OSH","juv",1
4,"FOSH_S1juv",0.045,"OSH","juv",1
5,"FOSH_S1juv",0.045,"OSH","juv",1
6,"FOSH_S1juv",0.045,"OSH","juv",1
7,"FOSH_S1juv",0.045,"OSH","juv",1
8,"FOSH_S1juv",0.045,"OSH","juv",1
9,"FOSH_S1juv",0.045,"OSH","juv",1
10,"FOSH_S1juv",0.045,"OSH","juv",1
11,"FOSH_S1juv",0.045,"OSH","juv",1
12,"FOSH_S1juv",0.045,"OSH","juv",1
13,"FOSH_S1juv",0.045,"OSH","juv",1
14,"FOSH_S1juv",0.045,"OSH","juv",1
15,"FOSH_S1juv",0.045,"OSH","juv",1
16,"FOSH_S1juv",0.045,"OSH","juv",1
17,"FOSH_S1juv",0.045,"OSH","juv",1
18,"FOSH_S1juv",0.045,"OSH","juv",1
19,"FOSH_S1juv",0.045,"OSH","juv",1
20,"FOSH_S1juv",0.045,"OSH","juv",1
21,"FOSH_S1juv",0.045,"OSH","juv",1
22,"FOSH_S1juv",0.045,"OSH","juv",1
23,"FOSH_S1juv",0,"OSH","juv",1
24,"FOSH_S1juv",0,"OSH","juv",1
25,"FOSH_S1juv",0,"OSH","juv",1
26,"FOSH_S1juv",0,"OSH","juv",1
27,"FOSH_S1juv",0,"OSH","juv",1
28,"FOSH_S1juv",0,"OSH","juv",1
29,"FOSH_S1juv",0,"OSH","juv",1
0,"FOSH_S2juv",0,"OSH","juv",2
1,"FOSH_S2juv",0.055,"OSH","juv",2
2,"FOSH_S2juv",0.045,"OSH","juv",2
3,"FOSH_S2juv",0.045,"OSH","juv",2
4,"FOSH_S2juv",0.045,"OSH","juv",2
5,"FOSH_S2juv",0.045,"OSH","juv",2
6,"FOSH_S2juv",0.045,"OSH","juv",2
7,"FOSH_S2juv",0.045,"OSH","juv",2
8,"FOSH_S2juv",0.045,"OSH","juv",2
9,"FOSH_S2juv",0.045,"OSH","juv",2
10,"FOSH_S2juv",0.045,"OSH","juv",2
11,"FOSH_S2juv",0.045,"OSH","juv",2
12,"FOSH_S2juv",0.045,"OSH","juv",2
13,"FOSH_S2juv",0.045,"OSH","juv",2
14,"FOSH_S2juv",0.045,"OSH","juv",2
15,"FOSH_S2juv",0.045,"OSH","juv",2
16,"FOSH_S2juv",0.045,"OSH","juv",2
17,"FOSH_S2juv",0.045,"OSH","juv",2
18,"FOSH_S2juv",0.045,"OSH","juv",2
19,"FOSH_S2juv",0.045,"OSH","juv",2
20,"FOSH_S2juv",0.045,"OSH","juv",2
21,"FOSH_S2juv",0.045,"OSH","juv",2
22,"FOSH_S2juv",0.045,"OSH","juv",2
23,"FOSH_S2juv",0,"OSH","juv",2
24,"FOSH_S2juv",0,"OSH","juv",2
25,"FOSH_S2juv",0,"OSH","juv",2
26,"FOSH_S2juv",0,"OSH","juv",2
27,"FOSH_S2juv",0,"OSH","juv",2
28,"FOSH_S2juv",0,"OSH","juv",2
29,"FOSH_S2juv",0,"OSH","juv",2
0,"FOSH_S3juv",0,"OSH","juv",3
1,"FOSH_S3juv",0.055,"OSH","juv",3
2,"FOSH_S3juv",0.045,"OSH","juv",3
3,"FOSH_S3juv",0.045,"OSH","juv",3
4,"FOSH_S3juv",0.045,"OSH","juv",3
5,"FOSH_S3juv",0.045,"OSH","juv",3
6,"FOSH_S3juv",0.045,"OSH","juv",3
7,"FOSH_S3juv",0.045,"OSH","juv",3
8,"FOSH_S3juv",0.045,"OSH","juv",3
9,"FOSH_S3juv",0.045,"OSH","juv",3
10,"FOSH_S3juv",0.045,"OSH","juv",3
11,"FOSH_S3juv",0.045,"OSH","juv",3
12,"FOSH_S3juv",0.045,"OSH","juv",3
13,"FOSH_S3juv",0.045,"OSH","juv",3
14,"FOSH_S3juv",0.045,"OSH","juv",3
15,"FOSH_S3juv",0.045,"OSH","juv",3
16,"FOSH_S3juv",0.045,"OSH","juv",3
17,"FOSH_S3juv",0.045,"OSH","juv",3
18,"FOSH_S3juv",0.045,"OSH","juv",3
19,"FOSH_S3juv",0.045,"OSH","juv",3
20,"FOSH_S3juv",0.045,"OSH","juv",3
21,"FOSH_S3juv",0.045,"OSH","juv",3
22,"FOSH_S3juv",0.045,"OSH","juv",3
23,"FOSH_S3juv",0,"OSH","juv",3
24,"FOSH_S3juv",0,"OSH","juv",3
25,"FOSH_S3juv",0,"OSH","juv",3
26,"FOSH_S3juv",0,"OSH","juv",3
27,"FOSH_S3juv",0,"OSH","juv",3
28,"FOSH_S3juv",0,"OSH","juv",3
29,"FOSH_S3juv",0,"OSH","juv",3
0,"FOSH_S4juv",0,"OSH","juv",4
1,"FOSH_S4juv",0.055,"OSH","juv",4
2,"FOSH_S4juv",0.045,"OSH","juv",4
3,"FOSH_S4juv",0.045,"OSH","juv",4
