"pred.names","MAK","HER","WHK","BLF","WPF","SUF","WIF","WTF","FOU","HAL","PLA","FLA","BFT","TUN","BIL","MPF","BUT","BPF","ANC","GOO","MEN","FDE","COD","SHK","OHK","POL","RHK","BSB","SCU","TYL","RED","OPT","SAL","DRM","STB","TAU","WOL","SDF","FDF","HAD","YTF","DOG","SMO","SSH","DSH","BLS","POR","PSH","WSK","LSK","SK","SB","PIN","REP","RWH","BWH","SWH","TWH","INV","LSQ","ISQ","SCA","QHG","CLA","BFF","BG","LOB","RCB","BMS","NSH","OSH","ZL","BD","MA","MB","SG","BC","ZG","PL","DF","PS","ZM","ZS","PB","BB","BO","DL","DR","DC","DLsed","DRsed","DCsed"
"1HAD1","0.03","0.01","0","0","0.05","0.05","0.05","0.05","0.05","0","0.05","0.05","0","0","0","0.09","0","0","0","0","0.015","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","1e-04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0","0","0","0.01","0.085","0","0","0","0.045","0.03","1e-04","0.06","0","0","0","0.005","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2HAD1","0.03","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0","0","0","0","0.025","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","1e-04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0","0","0","0.01","0.085","0","0","0","0.045","0.03","1e-05","0.06","0","0","0","0.005","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1HAD2","0.03","0.025","0","0","0.05","0.05","0.05","0.05","0.05","0","0.05","0.05","0","0","0","0.09","0","0","0","0","0.03","0.055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","1e-04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.18","0.18","0","0","0","0.01","0.085","5e-04","0.005","0.01","0.045","0.03","1e-04","0.06","0","0","0","0.01","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2HAD2","0.03","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0","0","0","0","0.01","0.055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","1e-04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.18","0.18","0","0","0","0.01","0.085","0","0","0","0.045","0.03","1e-05","0.06","0","0","0","0.005","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1YTF1","0","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0","0","0","0","0.2","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0","0.03","0","0","0.12","0.12","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.005","0.008","0.008","0.1","0.035","1e-04","0.1","0","0","0","0.0025","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2YTF1","0","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0","0","0.12","0.12","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.005","0.008","0.008","0.1","0.035","1e-05","0.1","0","0","0","0.0025","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1YTF2","0","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0","0","0","0","0.13125","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0","0.03","0","0","0.12","0.12","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.005","0.01","0.01","0.1","0.035","1e-04","0.1","0","0","0","0.005","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2YTF2","0","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0","0","0","0","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0.01","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.005","0.01","0.01","0.1","0.035","1e-05","0.1","0","0","0","0.0025","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1DOG1","0.005","0.0055","0.0065","0.0035","0.01","0.0025","0.011","0.02","0.011","0.0125","0.065","0.08","0","0","0","0.05","0.055","0.025","0.05","5e-04","0.01","0.055","0.055","0.055","0.06","0.026","0.06","0.075","0.055","0.015","0.015","0.006","0","0.025","0.018","0.006","0.01","0.1125","0.11","0.045","0.055","0","0","0","0","0","0","0","0.045","0.02","0.075","0","0","0","0","0","0","0","0.045","0.075","0.0375","5e-04","0.00025","5e-05","1e-04","0.005","2.5e-05","0.0025","0.0025","0.0375","0.0375","5e-05","0.025","0","0","0","0.0025","0.005","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0.1"
"2DOG1","0.015","0.0055","0.013","0.0035","0.01","0.0025","0.011","0.02","0.011","0.0125","0.065","0.08","0","0","0","0.05","0.055","0.025","0.05","5e-04","0.01","0.055","0.055","0.055","0.06","0.026","0.06","0.075","0.055","0.015","0.015","0.006","0","0.025","0.018","0.006","0.01","0.1125","0.11","0.045","0.055","0","0","0","0","0","0","0","0.045","0.02","0.075","0","0","0","0","0","0","0","0.045","0.075","0.0375","5e-04","0.00025","5e-05","1e-04","0.005","2.5e-05","0.0025","0.0025","0.0375","0.0375","1e-05","0.025","0","0","0","0.0025","0.005","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0.1"
"1DOG2","0.01","0.0055","0.0065","0.0035","0.01","0.0025","0.011","0.02","0.011","0.0125","0.065","0.08","0","0","0","0.075","0.055","0","0.05","5e-04","0.01","0.05","0.055","0.055","0.045","0.026","0.055","0.075","0.055","0.01","0.015","0.0055","1e-05","0.025","0.018","0.0045","0.01","0.1125","0.11","0.1","0.05","0","0","0","0","0","0","0","0.045","0.02","0.075","0","0","0","0","0","0","0","0.045","0.075","0.0375","5e-04","0.00025","5e-05","1e-04","0.005","2.5e-05","0.0025","0.0025","0.0375","0.0375","5e-05","0.025","0","0","0","0.0025","0.005","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0.1"
"2DOG2","0.01","0.0055","0.013","0.0035","0.01","0.0025","0.011","0.02","0.011","0.0125","0.065","0.08","0","0","0","0.075","0.055","0.05","0.05","5e-04","0.01","0.05","0.055","0.055","0.045","0.026","0.055","0.075","0.055","0.01","0.015","0.0055","1e-05","0.025","0.018","0.0045","0.01","0.1125","0.11","0.1","0.05","0","0","0","0","0","0","0","0.045","0.02","0.075","0","0","0","0","0","0","0","0.045","0.075","0.0375","5e-04","0.00025","5e-05","1e-04","0.005","2.5e-05","0.0025","0.0025","0.0375","0.0375","1e-05","0.025","0","0","0","0.0025","0.005","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0.2"
"1SMO1","0.065","0.014","0.105","0.31","0.12","0.03","0.12","0.12","0.12","0.01","0.12","0.12","0","0","0","0.05","0.075","0.025","0.025","0.0325","0.04","0.04","0.135","0.135","0.1","0.235","0.235","0.235","0.235","0.235","0.235","0.235","0.005","0.1175","0.235","0.235","0.235","0.235","0.235","0.15","0.135","0.135","0.1","0.225","0.2","0","0","0","0.10125","0.09","0.09","0","0","0","0","0","0","0","0.235","0.1","0.1","0.015","0.01","0.07875","0.09","0.07","0.01","0.01","0.01","0.05625","0.03375","5e-05","0.0225","0","0","0","0.005","0.09","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0.1"
"2SMO1","0.065","0.012","0.01","0.27","0.12","0.03","0.12","0.12","0.12","0","0.12","0.12","0","0","0","0.05","0.075","0.025","0.025","0.03","0.04","0.04","0.135","0.12","0.1","0.235","0.235","0.235","0.235","0.235","0.235","0.235","0","0.1175","0.235","0.235","0.235","0.235","0.235","0.15","0.12","0.135","0.1","0.225","0.21","0","0","0","0.10125","0.09","0.09","0","0","0","0","0","0","0","0.235","0.07","0.07","0.015","0.01","0.07875","0.09","0.07","0.01","0.01","0.01","0.05625","0.03375","1e-05","0.0225","0","0","0","0.005","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1SMO2","0.05","0.0105","0.05","0.15","0.1215","0.03","0.1215","0.1215","0.1215","0.05","0.1215","0.1215","0","0","0","0.025","0.015","0","0","0.0275","0.0325","0.065","0.135","0.1125","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.05","0.05","0.1","0.1","0.1","0.1","0.1","0.17","0.1","0.135","0.1","0.25","0.25","0","0","0","0.10125","0.09","0.09","0","0","0.000113","0","0","0","0","0.225","0.05","0.05","0.015","0.01","0.07875","0.09","0.07","0.01","0.01","0.01","0.05625","0.03375","5e-05","0.0225","0","0","0","0.01","0.09","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0.1"
"2SMO2","0.05","0.00825","0.05","0.15","0.1215","0.03","0.1215","0.1215","0.1215","0","0.1215","0.1215","0","0","0","0.025","0.05","0.05","0.05","0.0275","0.0225","0.045","0.135","0.1125","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.05","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.135","0.1","0.275","0.275","0","0","0","0.10125","0.09","0.09","0","0","0","0","0","0","0","0.225","0.05","0.05","0.015","0.01","0.07875","0.09","0.07","0.01","0.01","0.01","0.05625","0.03375","1e-05","0.0225","0","0","0","0.005","0.09","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0.1"
"1SSH1","0.065","0.005","0.135","0.135","0.12","0.03","0.12","0.12","0.12","0.01","0.12","0.12","0","0","0","0.05","0.075","0.025","0.025","0.045","0.04","0.04","0","0.09","0.1","0.235","0.235","0.235","0.235","0.235","0.235","0.235","0.025","0.1175","0.235","0.235","0.235","0.235","0.235","0.15","0.135","0.05","0.225","0.05","0.05","0","0","0.05","0.10125","0.09","0.09","0.05","0","0.000113","0","0","0","0","0.235","0.1","0.1","0.01125","0.01","0.0225","0.01","0.07","0.01","0.01","0.01","0.05","0.05","0.00025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0.1"
"2SSH1","0.065","0.005","0.135","0.135","0.12","0.03","0.12","0.12","0.12","0","0.12","0.12","0","0","0","0.05","0.075","0.025","0.025","0.0375","0.04","0.04","0","0.1","0.1","0.235","0.235","0.235","0.235","0.235","0.235","0.235","0.025","0.1175","0.235","0.235","0.235","0.235","0.235","0.15","0.12","0.03","0.225","0.05","0.05","0","0","0.05","0.10125","0.09","0.09","0.05","0","0.001","0","0","0","0","0.235","0.07","0.07","0.01125","0.01","0.0225","0.01","0.07","0.01","0.01","0.01","0.05","0.05","0.00025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1SSH2","0.05","0.005","0.135","0.15","0.1215","0.03","0.1215","0.1215","0.1215","0.05","0.1215","0.1215","0","0","0","0.025","0.05","0","0","0.05","0.0325","0.065","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.05","0.05","0.1","0.1","0.1","0.1","0.1","0.17","0.1","0.04","0.25","0.05","0.05","0","0","0.05","0.10125","0.09","0.09","0.05","0","0.000113","0","0","0","0","0.225","0.05","0.05","0.01125","0.01","0.0225","0.01","0.07","0.01","0.01","0.01","0.05","0.05","0.00025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0.1"
"2SSH2","0.05","0.00825","0.135","0.15","0.1215","0.03","0.1215","0.1215","0.1215","0","0.1215","0.1215","0","0","0","0.025","0.05","0.05","0.05","0.0375","0.0225","0.045","0","0.09","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.05","0.05","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.04","0.275","0.05","0.05","0","0","0.05","0.10125","0.09","0.09","0.05","0","0.000113","0","0","0","0","0.225","0.05","0.05","0.01125","0.01","0.0225","0.01","0.07","0.01","0.01","0.01","0.05","0.05","0.00025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0","0","0.2"
"1DSH1","0.065","0.014","0.105","0.15","0.12","0.03","0.12","0.12","0.12","0.01","0.12","0.12","0","0","0","0.05","0.075","0.025","0.025","0.05","0.04","0.04","0","0.1","0.1","0.235","0.235","0.235","0.235","0.235","0.235","0.235","0.025","0.1175","0.235","0.235","0.235","0.235","0.235","0.15","0.135","0.05","0.225","0.01","0.01","0","0","0.01","0.10125","0.09","0.09","0","0","0","0","0","0","0","0.235","0.1","0.1","1e-04","0.01","0.01","0.0225","0.07","5e-04","0.01","0.01","0.01","0.01","0.000125","0.07875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0.1"
"2DSH1","0.065","0.012","0.01","0.15","0.12","0.03","0.12","0.12","0.12","0","0.12","0.12","0","0","0","0.05","0.075","0.025","0.025","0.03","0.04","0.04","0","0.12","0.1","0.235","0.235","0.235","0.235","0.235","0.235","0.235","0.025","0.1175","0.235","0.235","0.235","0.235","0.235","0.15","0.12","0.03","0.225","0.01","0.01","0","0","0.01","0.10125","0.09","0.09","0","0","0","0","0","0","0","0.235","0.07","0.07","1e-04","0.01","0.01","0.0225","0.07","5e-04","0.01","0.01","0.01","0.01","1e-05","0.07875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1DSH2","0.05","0.0105","0.05","0.15","0.1215","0.03","0.1215","0.1215","0.1215","0.05","0.1215","0.1215","0","0","0","0.025","0.075","0","0","0.0275","0.0325","0.065","0","0.1125","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.05","0.05","0.1","0.1","0.1","0.1","0.1","0.17","0.1","0.04","0.25","0.01","0.01","0","0","0.01","0.10125","0.09","0.09","0","0","0.000113","0","0","0","0","0.225","0.05","0.05","1e-04","0.01","0.01","0.0225","0.07","5e-04","0.01","0.01","0.01","0.01","0.000125","0.07875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0.1"
"2DSH2","0.05","0.00825","0.05","0.15","0.1215","0.03","0.1215","0.1215","0.1215","0","0.1215","0.1215","0","0","0","0.025","0.05","0.05","0.05","0.0275","0.0225","0.045","0","0.1125","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.05","0.05","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.04","0.275","0.01","0.01","0","0","0.01","0.10125","0.09","0.09","0","0","0","0","0","0","0","0.225","0.05","0.05","1e-04","0.01","0.01","0.0225","0.07","0.001","0.01","0.01","0.01","0.01","1e-05","0.07875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0","0","0.2"
"1BLS1","0.055","0.005","0","0.135","0","0","0","0","0","0","0","0","0.1","0.1","0","0.055","0.075","0","0","0","0.0225","0.09","0.01","0.05","0.05","0.05","0.05","0","0.05","0.05","0","0","0.0025","0","0.05","0","0","0","0","0.05","0","0","0.135","0","0.05","0.05","0","0","0","0","0","0.05","0.05","0.000113","0","0","0","0","0","0.05","0.05","0","0","0","0","0","0","0","0","0","0","0.000338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0.115"
"2BLS1","0.055","0.01125","0","0.135","0","0","0","0","0","0","0","0","0.1","0.1","0","0.055","0.05","0","0","0","0.0225","0.09","0.01","0.05","0.05","0.05","0.05","0","0.05","0.05","0","0","0.0025","0","0.05","0","0","0","0","0.05","0","0","0.135","0","0.05","0.05","0","0","0","0","0","0.05","0.05","9e-04","0","0","0","0","0","0.05","0.05","0","0","0","0","0","0","0","0","0","0","3e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1125","0","0","0.1125"
"1BLS2","0.055","0.01","0","0.135","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.065","0.075","0","0","0","0.045","0.09","0.01","0.05","0.05","0.05","0.05","0","0.05","0.05","0","0","0.025","0","0.05","0","0","0","0","0.05","0","0.06","0.135","0","0.05","0.05","0","0","0","0","0","0.05","0.05","0.000113","0.05","0.05","0","0.05","0","0.05","0.05","0","0","0","0","0","0","0","0","0","0","0.000338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0.115"
"2BLS2","0.055","0.01","0","0.135","0","0","0","0","0","0","0","0","0.1","0.1","0","0.05","0.05","0","0","0","0.045","0.09","0.01","0.05","0.05","0.05","0.05","0","0.05","0.05","0","0","0.025","0","0.05","0","0","0","0","0.05","0","0.06","0.135","0","0.05","0.05","0","0","0","0","0","0.05","0.05","9e-04","0","0","0","0","0","0.05","0.05","0","0","0","0","0","0","0","0","0","0","3e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1125","0","0","0.1125"
"1POR1","0.055","0.001","0","0.135","0.135","0.0325","0.135","0.135","0.135","0","0.135","0.135","0.1","0.1","0.05","0.055","0.075","0.025","0.025","0.03","0.0225","0.09","0.135","0.125","0","0","0","0","0","0","0","0","0.025","0","0","0","0","0","0","0.1125","0","0.135","0.135","0","0.135","0.135","0.135","0","0.10125","0.10125","0.10125","0.05","0.05","0.000113","0.0125","0.0125","0.0125","0.0125","0","0.09","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0"
"2POR1","0.055","0.005","0","0.135","0.135","0.0325","0.135","0.135","0.135","0","0.135","0.135","0.1","0.1","0","0.055","0.05","0.025","0.025","0.03","0.0225","0.09","0.135","0.125","0","0","0","0","0","0","0","0","0.025","0","0","0","0","0","0","0.1125","0","0.135","0.135","0","0.135","0.135","0.135","0","0.10125","0.10125","0.10125","0.05","0","9e-04","0.0125","0.0125","0.0125","0.0125","0","0.09","0.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1125","0","0","0"
"1POR2","0.055","5e-04","0","0.135","0.135","0.0325","0.135","0.135","0.135","0","0.135","0.135","0.1","0.1","0.05","0.065","0.075","0","0","0.0375","0.045","0.09","0.135","0.15","0","0","0","0","0","0","0","0","0.025","0","0","0","0","0","0","0.25","0","0.135","0.135","0","0.135","0.135","0.135","0","0.10125","0.10125","0.10125","0.05","0.05","0.000113","0.0125","0.0125","0.0125","0.0125","0","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0"
"2POR2","0.1125","0.01","0","0.135","0.135","0.0325","0.135","0.135","0.135","0","0.135","0.135","0.09","0.1","0","0.05","0.05","0.05","0.05","0.0375","0.045","0.09","0.12","0.15","0","0","0","0","0","0","0","0","0.025","0","0","0","0","0","0","0.25","0","0.135","0.135","0","0.135","0.135","0.135","0","0.10125","0.10125","0.10125","0.05","0.05","9e-04","0.0125","0.0125","0.0125","0.0125","0","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1125","0","0","0"
"1PSH1","0.055","0.001","0.05","0.1125","0","0","0","0","0","0.05","0","0","0.15","0.1","0.1","0.05","0.075","0.025","0","0.03","0.0225","0.045","0.121875","0.125","0","0","0","0","0.05","0.05","0","0","0.005","0.0675","0.05","0.05","0","0.05","0.135","0.1","0","0.05","0.12","0.12","0.05","0.135","0.135","0.135","0.10125","0.25","0.25","0.05","0.1","0.000113","0.01","0.01","0.01","0.01","0","0.08","0.08","0","0","0","0","0.03375","0","0","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0"
"2PSH1","0.065","0.005","0","0.1125","0","0","0","0","0","0.01","0","0","0.1","0.1","0.1","0.05","0.05","0.025","0","0.03","0.0225","0.045","0.121875","0.125","0","0","0","0","0","0","0","0","0.005","0.0675","0","0","0","0","0.135","0.1","0","0.05","0.12","0.12","0.05","0.135","0.135","0.135","0.10125","0.25","0.25","0.05","0.1","9e-04","0.01","0.01","0.01","0.01","0","0.08","0.08","0","0","0","0","0.03375","0","0","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1125","0","0","0"
"1PSH2","0.06","5e-04","0.05","0.09","0","0","0","0","0","0.05","0","0","0.15","0.1","0.1","0.065","0.075","0","0","0.0375","0.03","0.06","0.23","0.15","0","0","0","0","0.05","0.05","0","0","0.05","0.0675","0.05","0.05","0","0.05","0.135","0.25","0","0.12","0.05","0.05","0.12","0.135","0.135","0.135","0.10125","0.1","0.1","0.05","0.1","0.000113","0.01","0.01","0.01","0.01","0","0.1","0.1","0","0","0","0","0.03375","0","0","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115","0","0","0"
"2PSH2","0.06","0.01","0.05","0.09","0","0","0","0","0","0.05","0","0","0.09","0.09","0.05","0.05","0.05","0.05","0","0.0375","0.025","0.025","0.12","0.15","0","0","0","0","0.05","0.05","0","0","0.05","0.0675","0.05","0.05","0","0.05","0.135","0.25","0","0.12","0.2","0.2","0.12","0.135","0.135","0.135","0.10125","0.2","0.2","0.05","0.1","9e-04","0.01","0.01","0.01","0.01","0","0.1","0.1","0","0","0","0","0.03375","0","0","0.01125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1125","0","0","0"
"1WSK1","0.015","0.005","0","0","0.12","0.03","0.12","0.12","0.12","0","0.12","0.12","0","0","0","0.05","0.045","0.04","0.05","0","0.03","0.06","0.005","0.08025","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.025","0","0.025","0.05","0.05","0.05","0.081","0.05","0.09","0.05","0","0","0","0","0","0","0","0.01","0.0765","0.0765","0","0","0","0","0","0","0","0.1","0.18","0.07","0.001","5e-04","0.001","0.0036","0.012","0.00025","0.0025","0.005","0.12","0.09","5e-05","0.03","0","0","0","0.0025","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2WSK1","0.03","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.045","0.04","0.05","0","0.03","0.06","0.02","0.10125","0.1","0.15","0.09","0.15","0.126","0.15","0.15","0.12","0","0.075","0.15","0.15","0.15","0.081","0.15","0.09","0.05","0","0","0","0","0","0","0","0.01","0.0765","0.0765","0","0","0","0","0","0","0","0.1","0.18","0.07","0.001","5e-04","0.001","0.0036","0.012","0.00025","0.0025","0.005","0.12","0.09","5e-05","0.03","0","0","0","0.0025","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1WSK2","0.03","0.01","0","0","0.09","0.045","0.09","0.09","0.09","0","0.09","0.09","0","0","0","0.06","0.075","0.075","0.075","0","0.035","0.07","0.06","0.103125","0.05","0.05","0.09","0.12","0.126","0.05","0.05","0.12","0","0.045","0.05","0.05","0.12","0.081","0.12","0.18","0.135","0","0","0","0","0","0","0","0.01","0.03","0.24","0","0","0","0","0","0","0","0.1","0.18","0.1","0.001","5e-04","0.001","0.0036","0.012","0.00025","0.005","0.01","0.12","0.09","5e-05","0.03","0","0","0","0.005","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2WSK2","0.03","0.01","0","0","0.105","0.05","0.105","0.105","0.105","0","0.105","0.105","0","0","0","0.06","0.075","0.075","0.075","0","0.0375","0.075","0.045","0.11175","0.05","0.05","0.09","0.12","0.126","0.05","0.05","0.12","0","0.045","0.05","0.05","0.12","0.081","0.12","0.18","0.135","0","0","0","0","0","0","0","0.01","0.03","0.24","0","0","0","0","0","0","0","0.1","0.18","0.1","0.001","5e-04","0.001","0.0036","0.012","0.00025","0.005","0.01","0.12","0.09","5e-05","0.03","0","0","0","0.0025","0.01","0","0","0","0","0","0","0","0","0","0","0.2","0","0","0.2"
"1LSK1","0.06","0.01","0","0","0.12","0.03","0.12","0.12","0.12","0","0.12","0.12","0","0","0","0.05","0.045","0.045","0.05","0","0.03","0.06","0.01","0.08025","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.025","0","0.025","0.05","0.05","0.05","0.05","0.05","0.1","0.05","0","0","0","0","0","0","0","0.05","0.01","0.0765","0","0","0","0","0","0","0","0.1","0.03","0.07","0.0125","0.005","0.054","0.03","0.06","0.001666359","0.018","0.018","0.036","0.06","0.000338","0.06","0","0","0","0.005","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2"
"2LSK1","0.025","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.045","0.045","0.05","0","0.03","0.06","0.04","0.10125","0.05","0.05","0.012","0.144","0.144","0.05","0.05","0.09","0","0.025","0.05","0.05","0.05","0.12","0.09","0","0.135","0","0","0","0","0","0","0","0.05","0.01","0.0765","0","0","0","0","0","0","0","0.1","0.03","0.07","0.0125","0.05","0.054","0.03","0.06","0.001666359","0.018","0.018","0.036","0.06","0.000338","0.06","0","0","0","0.005","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2"
"1LSK2","0.025","0.009","0","0","0.09","0.045","0.09","0.09","0.09","0","0.09","0.09","0","0","0","0.06","0.075","0.075","0.075","0","0.035","0.07","0.135","0.103125","0.1","0.15","0.15","0.144","0.144","0.15","0.15","0.09","0","0.075","0.15","0.15","0.15","0.15","0.15","0.1","0.05","0","0","0","0","0","0","0","0.05","0.01","0.09","0","0","0","0","0","0","0","0.1","0.03","0.1","0.0125","0.05","0.054","0.03","0.06","0.001666359","0.02","0.02","0.036","0.06","0.000338","0.06","0","0","0","0.01","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2"
"2LSK2","0.06","0.009","0","0","0.105","0.05","0.105","0.105","0.105","0","0.105","0.105","0","0","0","0.06","0.075","0.075","0.075","0","0.0375","0.075","0.09","0.11175","0.05","0.05","0.12","0.144","0.144","0.05","0.05","0.09","0","0.025","0.05","0.05","0.05","0.12","0.09","0.05","0.135","0","0","0","0","0","0","0","0.05","0.01","0.09","0","0","0","0","0","0","0","0.1","0.03","0.1","0.0125","0.05","0.054","0.03","0.06","0.001666359","0.02","0.02","0.036","0.06","0.000338","0.06","0","0","0","0.005","0.06","0","0","0","0","0","0","0","0","0","0","0.2","0","0","0.2"
"1SK1","0.01","0.01","0","0","0.12","0.03","0.12","0.12","0.12","0","0.12","0.12","0","0","0","0.05","0.045","0.06","0.05","0","0.03","0.06","0.09","0.08025","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0","0.025","0.05","0.05","0.025","0.05","0.05","0.01","0.05","0","0","0","0","0","0","0","0.3","0.0765","0.0765","0","0","0","0","0","0","0","0.1","0.054","0.12","0.001","5e-04","5e-04","0.001","0.01","1e-04","0.002","0.0045","0.12","0.24","5e-05","0.1","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2SK1","0.024","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.045","0.06","0.05","0","0.03","0.06","0.09","0.10125","0.1","0.15","0.01","0.15","0.144","0.15","0.15","0.09","0","0.075","0.15","0.15","0.075","0.18","0.09","0.01","0.05","0","0","0","0","0","0","0","0.3","0.0765","0.0765","0","0","0","0","0","0","0","0.1","0.054","0.12","0.001","5e-04","5e-04","0.001","0.01","1e-04","0.0025","0.005","0.12","0.24","5e-05","0.1","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
