"agecl","box","measurement","Code"
10,"21",0,"BLF"
1,"22",0,"BLF"
2,"22",0,"BLF"
3,"22",0,"BLF"
4,"22",0,"BLF"
5,"22",0,"BLF"
6,"22",0,"BLF"
7,"22",0,"BLF"
8,"22",0,"BLF"
9,"22",0,"BLF"
10,"22",0,"BLF"
1,"23",0,"BLF"
2,"23",0,"BLF"
3,"23",0,"BLF"
4,"23",0,"BLF"
5,"23",0,"BLF"
6,"23",0,"BLF"
7,"23",0,"BLF"
8,"23",0,"BLF"
9,"23",0,"BLF"
10,"23",0,"BLF"
1,"24",0,"BLF"
2,"24",0,"BLF"
3,"24",0,"BLF"
4,"24",0,"BLF"
5,"24",0,"BLF"
6,"24",0,"BLF"
7,"24",0,"BLF"
8,"24",0,"BLF"
9,"24",0,"BLF"
10,"24",0,"BLF"
1,"25",0,"BLF"
2,"25",0,"BLF"
3,"25",0,"BLF"
4,"25",0,"BLF"
5,"25",0,"BLF"
6,"25",0,"BLF"
7,"25",0,"BLF"
8,"25",0,"BLF"
9,"25",0,"BLF"
10,"25",0,"BLF"
1,"26",0,"BLF"
2,"26",0,"BLF"
3,"26",0,"BLF"
4,"26",0,"BLF"
5,"26",0,"BLF"
6,"26",0,"BLF"
7,"26",0,"BLF"
8,"26",0,"BLF"
9,"26",0,"BLF"
10,"26",0,"BLF"
1,"27",0,"BLF"
2,"27",0,"BLF"
3,"27",0,"BLF"
4,"27",0,"BLF"
5,"27",0,"BLF"
6,"27",0,"BLF"
7,"27",0,"BLF"
8,"27",0,"BLF"
9,"27",0,"BLF"
10,"27",0,"BLF"
1,"28",0,"BLF"
2,"28",0,"BLF"
3,"28",0,"BLF"
4,"28",0,"BLF"
5,"28",0,"BLF"
6,"28",0,"BLF"
7,"28",0,"BLF"
8,"28",0,"BLF"
9,"28",0,"BLF"
10,"28",0,"BLF"
1,"29",0,"BLF"
2,"29",0,"BLF"
3,"29",0,"BLF"
4,"29",0,"BLF"
5,"29",0,"BLF"
6,"29",0,"BLF"
7,"29",0,"BLF"
8,"29",0,"BLF"
9,"29",0,"BLF"
10,"29",0,"BLF"
1,"0",0,"BSB"
2,"0",0,"BSB"
3,"0",0,"BSB"
4,"0",0,"BSB"
5,"0",0,"BSB"
6,"0",0,"BSB"
7,"0",0,"BSB"
8,"0",0,"BSB"
9,"0",0,"BSB"
10,"0",0,"BSB"
1,"1",46447.6957370414,"BSB"
2,"1",72108.2676917391,"BSB"
3,"1",287072.229534723,"BSB"
4,"1",226872.062516952,"BSB"
5,"1",176989.508483635,"BSB"
6,"1",143208.042686365,"BSB"
7,"1",92709.338649409,"BSB"
8,"1",68492.3958347419,"BSB"
9,"1",45308.8220836861,"BSB"
10,"1",13538.3425568896,"BSB"
1,"2",98715.7257150104,"BSB"
2,"2",153252.381249251,"BSB"
3,"2",610117.31629448,"BSB"
4,"2",482173.333691596,"BSB"
5,"2",376157.47125151,"BSB"
6,"2",304361.403460037,"BSB"
7,"2",197036.031607411,"BSB"
8,"2",145567.53469676,"BSB"
9,"2",96295.2668008556,"BSB"
10,"2",28773.1670920322,"BSB"
1,"3",354217.117181079,"BSB"
2,"3",549908.500333204,"BSB"
3,"3",2189256.02131521,"BSB"
4,"3",1730160.48866323,"BSB"
5,"3",1349748.62523423,"BSB"
6,"3",1092126.08359935,"BSB"
7,"3",707015.367523803,"BSB"
8,"3",522333.317432144,"BSB"
9,"3",345531.895321876,"BSB"
10,"3",103245.437600621,"BSB"
1,"4",34837.6226520008,"BSB"
2,"4",54084.0741412909,"BSB"
3,"4",215315.611414145,"BSB"
4,"4",170163.087292695,"BSB"
5,"4",132749.184046148,"BSB"
6,"4",107411.738573298,"BSB"
7,"4",69535.6982716576,"BSB"
8,"4",51372.0261631692,"BSB"
9,"4",33983.4220301117,"BSB"
10,"4",10154.2963939611,"BSB"
1,"5",29041.7292067466,"BSB"
2,"5",45086.1716741962,"BSB"
3,"5",179493.811708634,"BSB"
4,"5",141853.258803084,"BSB"
5,"5",110663.861710534,"BSB"
6,"5",89541.7766140948,"BSB"
7,"5",57967.1276533427,"BSB"
8,"5",42825.3238613851,"BSB"
9,"5",28329.6409165396,"BSB"
10,"5",8464.93829685952,"BSB"
1,"6",5808.69860269421,"BSB"
2,"6",9017.78198330889,"BSB"
3,"6",35900.9426002771,"BSB"
4,"6",28372.3748104392,"BSB"
5,"6",22134.116543494,"BSB"
6,"6",17909.4429604495,"BSB"
7,"6",11594.1296403228,"BSB"
8,"6",8565.58495889308,"BSB"
9,"6",5666.27229512575,"BSB"
10,"6",1693.09048048826,"BSB"
1,"7",11612.4109054275,"BSB"
2,"7",18027.8229270104,"BSB"
3,"7",71771.0671325277,"BSB"
4,"7",56720.3942220043,"BSB"
5,"7",44249.2327304531,"BSB"
6,"7",35803.5121064113,"BSB"
7,"7",23178.3066540546,"BSB"
8,"7",17123.8170529077,"BSB"
9,"7",11327.6805518057,"BSB"
10,"7",3384.72757914799,"BSB"
1,"8",0,"BSB"
2,"8",0,"BSB"
3,"8",0,"BSB"
4,"8",0,"BSB"
5,"8",0,"BSB"
6,"8",0,"BSB"
7,"8",0,"BSB"
8,"8",0,"BSB"
9,"8",0,"BSB"
10,"8",0,"BSB"
1,"9",0,"BSB"
2,"9",0,"BSB"
3,"9",0,"BSB"
4,"9",0,"BSB"
5,"9",0,"BSB"
6,"9",0,"BSB"
7,"9",0,"BSB"
8,"9",0,"BSB"
9,"9",0,"BSB"
10,"9",0,"BSB"
1,"10",0,"BSB"
2,"10",0,"BSB"
3,"10",0,"BSB"
4,"10",0,"BSB"
5,"10",0,"BSB"
6,"10",0,"BSB"
7,"10",0,"BSB"
8,"10",0,"BSB"
9,"10",0,"BSB"
10,"10",0,"BSB"
1,"11",0,"BSB"
2,"11",0,"BSB"
3,"11",0,"BSB"
4,"11",0,"BSB"
5,"11",0,"BSB"
6,"11",0,"BSB"
7,"11",0,"BSB"
8,"11",0,"BSB"
9,"11",0,"BSB"
10,"11",0,"BSB"
1,"12",0,"BSB"
2,"12",0,"BSB"
3,"12",0,"BSB"
4,"12",0,"BSB"
5,"12",0,"BSB"
6,"12",0,"BSB"
7,"12",0,"BSB"
8,"12",0,"BSB"
9,"12",0,"BSB"
10,"12",0,"BSB"
1,"13",0,"BSB"
2,"13",0,"BSB"
3,"13",0,"BSB"
4,"13",0,"BSB"
5,"13",0,"BSB"
6,"13",0,"BSB"
7,"13",0,"BSB"
8,"13",0,"BSB"
9,"13",0,"BSB"
10,"13",0,"BSB"
1,"14",0,"BSB"
2,"14",0,"BSB"
3,"14",0,"BSB"
4,"14",0,"BSB"
5,"14",0,"BSB"
6,"14",0,"BSB"
7,"14",0,"BSB"
8,"14",0,"BSB"
9,"14",0,"BSB"
10,"14",0,"BSB"
1,"15",0,"BSB"
2,"15",0,"BSB"
3,"15",0,"BSB"
4,"15",0,"BSB"
5,"15",0,"BSB"
6,"15",0,"BSB"
7,"15",0,"BSB"
8,"15",0,"BSB"
9,"15",0,"BSB"
10,"15",0,"BSB"
1,"16",0,"BSB"
2,"16",0,"BSB"
3,"16",0,"BSB"
4,"16",0,"BSB"
5,"16",0,"BSB"
6,"16",0,"BSB"
7,"16",0,"BSB"
8,"16",0,"BSB"
9,"16",0,"BSB"
10,"16",0,"BSB"
1,"17",0,"BSB"
2,"17",0,"BSB"
3,"17",0,"BSB"
4,"17",0,"BSB"
5,"17",0,"BSB"
6,"17",0,"BSB"
7,"17",0,"BSB"
8,"17",0,"BSB"
9,"17",0,"BSB"
10,"17",0,"BSB"
1,"18",0,"BSB"
2,"18",0,"BSB"
3,"18",0,"BSB"
4,"18",0,"BSB"
5,"18",0,"BSB"
6,"18",0,"BSB"
7,"18",0,"BSB"
8,"18",0,"BSB"
9,"18",0,"BSB"
10,"18",0,"BSB"
1,"19",0,"BSB"
2,"19",0,"BSB"
3,"19",0,"BSB"
4,"19",0,"BSB"
5,"19",0,"BSB"
6,"19",0,"BSB"
7,"19",0,"BSB"
8,"19",0,"BSB"
9,"19",0,"BSB"
10,"19",0,"BSB"
1,"20",0,"BSB"
2,"20",0,"BSB"
3,"20",0,"BSB"
4,"20",0,"BSB"
5,"20",0,"BSB"
6,"20",0,"BSB"
7,"20",0,"BSB"
8,"20",0,"BSB"
9,"20",0,"BSB"
10,"20",0,"BSB"
1,"21",0,"BSB"
2,"21",0,"BSB"
3,"21",0,"BSB"
4,"21",0,"BSB"
5,"21",0,"BSB"
6,"21",0,"BSB"
7,"21",0,"BSB"
8,"21",0,"BSB"
9,"21",0,"BSB"
10,"21",0,"BSB"
1,"22",0,"BSB"
2,"22",0,"BSB"
3,"22",0,"BSB"
4,"22",0,"BSB"
5,"22",0,"BSB"
6,"22",0,"BSB"
7,"22",0,"BSB"
8,"22",0,"BSB"
9,"22",0,"BSB"
10,"22",0,"BSB"
1,"23",0,"BSB"
2,"23",0,"BSB"
3,"23",0,"BSB"
4,"23",0,"BSB"
5,"23",0,"BSB"
6,"23",0,"BSB"
7,"23",0,"BSB"
8,"23",0,"BSB"
9,"23",0,"BSB"
10,"23",0,"BSB"
1,"24",0,"BSB"
2,"24",0,"BSB"
3,"24",0,"BSB"
4,"24",0,"BSB"
5,"24",0,"BSB"
6,"24",0,"BSB"
7,"24",0,"BSB"
8,"24",0,"BSB"
9,"24",0,"BSB"
10,"24",0,"BSB"
1,"25",0,"BSB"
2,"25",0,"BSB"
3,"25",0,"BSB"
4,"25",0,"BSB"
5,"25",0,"BSB"
6,"25",0,"BSB"
7,"25",0,"BSB"
8,"25",0,"BSB"
9,"25",0,"BSB"
10,"25",0,"BSB"
1,"26",0,"BSB"
2,"26",0,"BSB"
3,"26",0,"BSB"
4,"26",0,"BSB"
5,"26",0,"BSB"
6,"26",0,"BSB"
7,"26",0,"BSB"
8,"26",0,"BSB"
9,"26",0,"BSB"
10,"26",0,"BSB"
1,"27",0,"BSB"
2,"27",0,"BSB"
3,"27",0,"BSB"
4,"27",0,"BSB"
5,"27",0,"BSB"
6,"27",0,"BSB"
7,"27",0,"BSB"
8,"27",0,"BSB"
9,"27",0,"BSB"
10,"27",0,"BSB"
1,"28",0,"BSB"
2,"28",0,"BSB"
3,"28",0,"BSB"
4,"28",0,"BSB"
5,"28",0,"BSB"
6,"28",0,"BSB"
7,"28",0,"BSB"
8,"28",0,"BSB"
9,"28",0,"BSB"
10,"28",0,"BSB"
1,"29",0,"BSB"
2,"29",0,"BSB"
3,"29",0,"BSB"
4,"29",0,"BSB"
5,"29",0,"BSB"
6,"29",0,"BSB"
7,"29",0,"BSB"
8,"29",0,"BSB"
9,"29",0,"BSB"
10,"29",0,"BSB"
1,"0",0,"BUT"
2,"0",0,"BUT"
3,"0",0,"BUT"
4,"0",0,"BUT"
5,"0",0,"BUT"
6,"0",0,"BUT"
7,"0",0,"BUT"
8,"0",0,"BUT"
9,"0",0,"BUT"
10,"0",0,"BUT"
1,"1",1804592.90495676,"BUT"
2,"1",4101798.05886829,"BUT"
3,"1",19621525.1625842,"BUT"
4,"1",17228119.5399538,"BUT"
5,"1",14290795.8737239,"BUT"
6,"1",11978838.1194666,"BUT"
7,"1",7911257.14375779,"BUT"
8,"1",5909965.06086765,"BUT"
9,"1",3933405.27591012,"BUT"
10,"1",1179193.48282435,"BUT"
1,"2",6015277.24634178,"BUT"
2,"2",13672586.4680214,"BUT"
3,"2",65404731.1860862,"BUT"
4,"2",57426755.4645091,"BUT"
5,"2",47635729.3743132,"BUT"
6,"2",39929245.0833198,"BUT"
7,"2",26370714.9441249,"BUT"
8,"2",19699777.3069289,"BUT"
9,"2",13111280.2182882,"BUT"
10,"2",3930623.74720896,"BUT"
1,"3",17444314.5865554,"BUT"
2,"3",39650524.7875477,"BUT"
3,"3",189673835.391885,"BUT"
4,"3",166537691.777602,"BUT"
5,"3",138143698.907793,"BUT"
6,"3",115794880.919364,"BUT"
7,"3",76475119.6858726,"BUT"
8,"3",57129388.8134824,"BUT"
9,"3",38022735.6767963,"BUT"
10,"3",11398815.7751827,"BUT"
1,"4",1804592.90495676,"BUT"
2,"4",4101798.05886829,"BUT"
3,"4",19621525.1625842,"BUT"
4,"4",17228119.5399538,"BUT"
5,"4",14290795.8737239,"BUT"
6,"4",11978838.1194666,"BUT"
7,"4",7911257.14375779,"BUT"
8,"4",5909965.06086765,"BUT"
9,"4",3933405.27591012,"BUT"
10,"4",1179193.48282435,"BUT"
1,"5",8421392.4397905,"BUT"
2,"5",19141630.8174659,"BUT"
3,"5",91566670.3595428,"BUT"
4,"5",80397498.6530549,"BUT"
5,"5",66690055.1359814,"BUT"
6,"5",55900971.6261557,"BUT"
7,"5",36919019.7504831,"BUT"
8,"5",27579702.2953547,"BUT"
9,"5",18355801.6670664,"BUT"
10,"5",5502876.05256055,"BUT"
1,"6",10827504.4417935,"BUT"
2,"6",24610667.9128279,"BUT"
3,"6",117728574.83208,"BUT"
4,"6",103368211.37345,"BUT"
5,"6",85744355.6241933,"BUT"
6,"6",71872676.9842623,"BUT"
7,"6",47467310.5656814,"BUT"
8,"6",35459616.8319313,"BUT"
9,"6",23600316.1595668,"BUT"
10,"6",7075126.2724933,"BUT"
1,"7",1203050.03998399,"BUT"
2,"7",2734504.99842567,"BUT"
3,"7",13080887.4215093,"BUT"
4,"7",11485299.45145,"BUT"
5,"7",9527103.03806637,"BUT"
6,"7",7985813.10998301,"BUT"
7,"7",5274119.2747566,"BUT"
8,"7",3939937.74620941,"BUT"
9,"7",2622244.25323799,"BUT"
10,"7",786121.214798134,"BUT"
1,"8",0,"BUT"
2,"8",0,"BUT"
3,"8",0,"BUT"
4,"8",0,"BUT"
5,"8",0,"BUT"
6,"8",0,"BUT"
7,"8",0,"BUT"
8,"8",0,"BUT"
9,"8",0,"BUT"
10,"8",0,"BUT"
1,"9",6616808.1892796,"BUT"
2,"9",15039852.4299535,"BUT"
3,"9",71945239.297643,"BUT"
4,"9",63169461.7355183,"BUT"
5,"9",52399327.7978918,"BUT"
6,"9",43922190.954663,"BUT"
7,"9",29007800.5474412,"BUT"
8,"9",21669765.5774294,"BUT"
9,"9",14422415.254936,"BUT"
10,"9",4323688.22489871,"BUT"
1,"10",0,"BUT"
2,"10",0,"BUT"
3,"10",0,"BUT"
4,"10",0,"BUT"
5,"10",0,"BUT"
6,"10",0,"BUT"
7,"10",0,"BUT"
8,"10",0,"BUT"
9,"10",0,"BUT"
10,"10",0,"BUT"
1,"11",0,"BUT"
2,"11",0,"BUT"
3,"11",0,"BUT"
4,"11",0,"BUT"
5,"11",0,"BUT"
6,"11",0,"BUT"
7,"11",0,"BUT"
8,"11",0,"BUT"
9,"11",0,"BUT"
10,"11",0,"BUT"
1,"12",0,"BUT"
2,"12",0,"BUT"
3,"12",0,"BUT"
4,"12",0,"BUT"
5,"12",0,"BUT"
6,"12",0,"BUT"
7,"12",0,"BUT"
8,"12",0,"BUT"
9,"12",0,"BUT"
10,"12",0,"BUT"
1,"13",0,"BUT"
2,"13",0,"BUT"
3,"13",0,"BUT"
4,"13",0,"BUT"
5,"13",0,"BUT"
6,"13",0,"BUT"
7,"13",0,"BUT"
8,"13",0,"BUT"
9,"13",0,"BUT"
10,"13",0,"BUT"
1,"14",6015277.24634178,"BUT"
2,"14",13672586.4680214,"BUT"
3,"14",65404731.1860862,"BUT"
4,"14",57426755.4645091,"BUT"
5,"14",47635729.3743132,"BUT"
6,"14",39929245.0833198,"BUT"
7,"14",26370714.9441249,"BUT"
8,"14",19699777.3069289,"BUT"
9,"14",13111280.2182882,"BUT"
10,"14",3930623.74720896,"BUT"
1,"15",0,"BUT"
2,"15",0,"BUT"
3,"15",0,"BUT"
4,"15",0,"BUT"
5,"15",0,"BUT"
6,"15",0,"BUT"
7,"15",0,"BUT"
8,"15",0,"BUT"
9,"15",0,"BUT"
10,"15",0,"BUT"
1,"16",0,"BUT"
2,"16",0,"BUT"
3,"16",0,"BUT"
4,"16",0,"BUT"
5,"16",0,"BUT"
6,"16",0,"BUT"
7,"16",0,"BUT"
8,"16",0,"BUT"
9,"16",0,"BUT"
10,"16",0,"BUT"
1,"17",0,"BUT"
2,"17",0,"BUT"
3,"17",0,"BUT"
4,"17",0,"BUT"
5,"17",0,"BUT"
6,"17",0,"BUT"
7,"17",0,"BUT"
8,"17",0,"BUT"
9,"17",0,"BUT"
10,"17",0,"BUT"
1,"18",0,"BUT"
2,"18",0,"BUT"
3,"18",0,"BUT"
4,"18",0,"BUT"
5,"18",0,"BUT"
6,"18",0,"BUT"
7,"18",0,"BUT"
8,"18",0,"BUT"
9,"18",0,"BUT"
10,"18",0,"BUT"
1,"19",0,"BUT"
2,"19",0,"BUT"
3,"19",0,"BUT"
4,"19",0,"BUT"
5,"19",0,"BUT"
6,"19",0,"BUT"
7,"19",0,"BUT"
8,"19",0,"BUT"
9,"19",0,"BUT"
10,"19",0,"BUT"
1,"20",0,"BUT"
2,"20",0,"BUT"
3,"20",0,"BUT"
4,"20",0,"BUT"
5,"20",0,"BUT"
6,"20",0,"BUT"
7,"20",0,"BUT"
8,"20",0,"BUT"
9,"20",0,"BUT"
10,"20",0,"BUT"
1,"21",0,"BUT"
2,"21",0,"BUT"
3,"21",0,"BUT"
4,"21",0,"BUT"
5,"21",0,"BUT"
6,"21",0,"BUT"
7,"21",0,"BUT"
8,"21",0,"BUT"
9,"21",0,"BUT"
10,"21",0,"BUT"
1,"22",0,"BUT"
2,"22",0,"BUT"
3,"22",0,"BUT"
4,"22",0,"BUT"
5,"22",0,"BUT"
6,"22",0,"BUT"
7,"22",0,"BUT"
8,"22",0,"BUT"
9,"22",0,"BUT"
10,"22",0,"BUT"
1,"23",0,"BUT"
2,"23",0,"BUT"
3,"23",0,"BUT"
4,"23",0,"BUT"
5,"23",0,"BUT"
6,"23",0,"BUT"
7,"23",0,"BUT"
8,"23",0,"BUT"
9,"23",0,"BUT"
10,"23",0,"BUT"
1,"24",0,"BUT"
2,"24",0,"BUT"
3,"24",0,"BUT"
4,"24",0,"BUT"
5,"24",0,"BUT"
6,"24",0,"BUT"
7,"24",0,"BUT"
8,"24",0,"BUT"
9,"24",0,"BUT"
10,"24",0,"BUT"
1,"25",0,"BUT"
2,"25",0,"BUT"
3,"25",0,"BUT"
4,"25",0,"BUT"
5,"25",0,"BUT"
6,"25",0,"BUT"
7,"25",0,"BUT"
8,"25",0,"BUT"
9,"25",0,"BUT"
10,"25",0,"BUT"
1,"26",0,"BUT"
2,"26",0,"BUT"
3,"26",0,"BUT"
4,"26",0,"BUT"
5,"26",0,"BUT"
6,"26",0,"BUT"
7,"26",0,"BUT"
8,"26",0,"BUT"
9,"26",0,"BUT"
10,"26",0,"BUT"
1,"27",0,"BUT"
2,"27",0,"BUT"
3,"27",0,"BUT"
4,"27",0,"BUT"
5,"27",0,"BUT"
6,"27",0,"BUT"
7,"27",0,"BUT"
8,"27",0,"BUT"
9,"27",0,"BUT"
10,"27",0,"BUT"
1,"28",0,"BUT"
2,"28",0,"BUT"
3,"28",0,"BUT"
4,"28",0,"BUT"
5,"28",0,"BUT"
6,"28",0,"BUT"
7,"28",0,"BUT"
8,"28",0,"BUT"
9,"28",0,"BUT"
10,"28",0,"BUT"
1,"29",0,"BUT"
2,"29",0,"BUT"
3,"29",0,"BUT"
4,"29",0,"BUT"
5,"29",0,"BUT"
6,"29",0,"BUT"
7,"29",0,"BUT"
8,"29",0,"BUT"
9,"29",0,"BUT"
10,"29",0,"BUT"
1,"0",0,"COD"
2,"0",0,"COD"
3,"0",0,"COD"
4,"0",0,"COD"
5,"0",0,"COD"
6,"0",0,"COD"
7,"0",0,"COD"
8,"0",0,"COD"
9,"0",0,"COD"
10,"0",0,"COD"
1,"1",511686.403736956,"COD"
2,"1",146475.089200092,"COD"
3,"1",306129.977693453,"COD"
4,"1",164292.576199919,"COD"
5,"1",98399.8895943973,"COD"
6,"1",65971.0448771741,"COD"
7,"1",37292.3674425401,"COD"
8,"1",24656.2161580312,"COD"
9,"1",14897.6114035007,"COD"
10,"1",4268.61584717332,"COD"
1,"2",511686.403736956,"COD"
2,"2",146475.089200092,"COD"
3,"2",306129.977693453,"COD"
4,"2",164292.576199919,"COD"
5,"2",98399.8895943973,"COD"
6,"2",65971.0448771741,"COD"
7,"2",37292.3674425401,"COD"
8,"2",24656.2161580312,"COD"
9,"2",14897.6114035007,"COD"
10,"2",4268.61584717332,"COD"
1,"3",0,"COD"
2,"3",0,"COD"
3,"3",0,"COD"
4,"3",0,"COD"
5,"3",0,"COD"
6,"3",0,"COD"
7,"3",0,"COD"
8,"3",0,"COD"
9,"3",0,"COD"
10,"3",0,"COD"
1,"4",2046791.56445414,"COD"
2,"4",585913.510282633,"COD"
3,"4",1224547.40128605,"COD"
4,"4",657185.058294617,"COD"
5,"4",393608.39470061,"COD"
6,"4",263890.103717199,"COD"
7,"4",149172.818629659,"COD"
8,"4",98627.0787635769,"COD"
9,"4",59591.783421465,"COD"
10,"4",17074.8467109575,"COD"
1,"5",1023397.8854815,"COD"
2,"5",292957.357217858,"COD"
3,"5",612274.958970836,"COD"
4,"5",328593.204461497,"COD"
5,"5",196804.601816795,"COD"
6,"5",131945.323028385,"COD"
7,"5",74586.562602735,"COD"
8,"5",49313.6407295974,"COD"
9,"5",29795.952946417,"COD"
10,"5",8537.44090135279,"COD"
1,"6",1023397.8854815,"COD"
2,"6",292957.357217858,"COD"
3,"6",612274.958970836,"COD"
4,"6",328593.204461497,"COD"
5,"6",196804.601816795,"COD"
6,"6",131945.323028385,"COD"
7,"6",74586.562602735,"COD"
8,"6",49313.6407295974,"COD"
9,"6",29795.952946417,"COD"
10,"6",8537.44090135279,"COD"
1,"7",2046791.56445414,"COD"
2,"7",585913.510282633,"COD"
3,"7",1224547.40128605,"COD"
4,"7",657185.058294617,"COD"
5,"7",393608.39470061,"COD"
6,"7",263890.103717199,"COD"
7,"7",149172.818629659,"COD"
8,"7",98627.0787635769,"COD"
9,"7",59591.783421465,"COD"
10,"7",17074.8467109575,"COD"
1,"8",3581890.37603994,"COD"
2,"8",1025350.11386606,"COD"
3,"8",2142961.02634221,"COD"
4,"8",1150075.50180641,"COD"
5,"8",688815.678836668,"COD"
6,"8",461808.34397219,"COD"
7,"8",261052.807083864,"COD"
8,"8",172597.635428697,"COD"
9,"8",104285.770586184,"COD"
10,"8",29881.024608701,"COD"
1,"9",2046791.56445414,"COD"
2,"9",585913.510282633,"COD"
3,"9",1224547.40128605,"COD"
4,"9",657185.058294617,"COD"
5,"9",393608.39470061,"COD"
6,"9",263890.103717199,"COD"
7,"9",149172.818629659,"COD"
8,"9",98627.0787635769,"COD"
9,"9",59591.783421465,"COD"
10,"9",17074.8467109575,"COD"
1,"10",4093581.21825974,"COD"
2,"10",1171826.47362399,"COD"
3,"10",2449093.65947588,"COD"
4,"10",1314369.50311706,"COD"
5,"10",787216.421973819,"COD"
6,"10",527779.961097031,"COD"
7,"10",298345.498008779,"COD"
8,"10",197254.065460288,"COD"
9,"10",119183.511214914,"COD"
10,"10",34149.6774828074,"COD"
1,"11",3070187.5392871,"COD"
2,"11",878870.320559211,"COD"
3,"11",1836821.21716066,"COD"
4,"11",985777.649283937,"COD"
5,"11",590412.629090003,"COD"
6,"11",395835.180408217,"COD"
7,"11",223759.241981855,"COD"
8,"11",147940.627426308,"COD"
9,"11",89387.6807398658,"COD"
10,"11",25612.2716732026,"COD"
1,"12",6652066.306735,"COD"
2,"12",1904217.11135563,"COD"
3,"12",3979775.29835445,"COD"
4,"12",2135849.42379669,"COD"
5,"12",1279226.07553557,"COD"
6,"12",857642.027700135,"COD"
7,"12",484811.203016505,"COD"
8,"12",320537.703481232,"COD"
9,"12",193673.113345029,"COD"
10,"12",55493.199440128,"COD"
1,"13",6140367.40956212,"COD"
2,"13",1757738.44579093,"COD"
3,"13",3673637.84613121,"COD"
4,"13",1971552.83619689,"COD"
5,"13",1180823.7833901,"COD"
6,"13",791669.372060946,"COD"
7,"13",447517.925036183,"COD"
8,"13",295880.885312175,"COD"
9,"13",178775.138198517,"COD"
10,"13",51224.4793695901,"COD"
1,"14",2046791.56445414,"COD"
2,"14",585913.510282633,"COD"
3,"14",1224547.40128605,"COD"
4,"14",657185.058294617,"COD"
5,"14",393608.39470061,"COD"
6,"14",263890.103717199,"COD"
7,"14",149172.818629659,"COD"
8,"14",98627.0787635769,"COD"
9,"14",59591.783421465,"COD"
10,"14",17074.8467109575,"COD"
1,"15",5116979.10374123,"COD"
2,"15",1464783.83084184,"COD"
3,"15",3061368.61844671,"COD"
4,"15",1642962.70757855,"COD"
5,"15",984021.023790612,"COD"
6,"15",659725.284125415,"COD"
7,"15",372932.060611514,"COD"
8,"15",246567.706189885,"COD"
9,"15",148979.464161331,"COD"
10,"15",42687.1183841601,"COD"
1,"16",2046791.56445414,"COD"
2,"16",585913.510282633,"COD"
3,"16",1224547.40128605,"COD"
4,"16",657185.058294617,"COD"
5,"16",393608.39470061,"COD"
6,"16",263890.103717199,"COD"
7,"16",149172.818629659,"COD"
8,"16",98627.0787635769,"COD"
9,"16",59591.783421465,"COD"
10,"16",17074.8467109575,"COD"
1,"17",1023397.8854815,"COD"
2,"17",292957.357217858,"COD"
3,"17",612274.958970836,"COD"
4,"17",328593.204461497,"COD"
5,"17",196804.601816795,"COD"
6,"17",131945.323028385,"COD"
7,"17",74586.562602735,"COD"
8,"17",49313.6407295974,"COD"
9,"17",29795.952946417,"COD"
10,"17",8537.44090135279,"COD"
1,"18",1023397.8854815,"COD"
2,"18",292957.357217858,"COD"
3,"18",612274.958970836,"COD"
4,"18",328593.204461497,"COD"
5,"18",196804.601816795,"COD"
6,"18",131945.323028385,"COD"
7,"18",74586.562602735,"COD"
8,"18",49313.6407295974,"COD"
9,"18",29795.952946417,"COD"
10,"18",8537.44090135279,"COD"
1,"19",1023397.8854815,"COD"
2,"19",292957.357217858,"COD"
3,"19",612274.958970836,"COD"
4,"19",328593.204461497,"COD"
5,"19",196804.601816795,"COD"
6,"19",131945.323028385,"COD"
7,"19",74586.562602735,"COD"
8,"19",49313.6407295974,"COD"
9,"19",29795.952946417,"COD"
10,"19",8537.44090135279,"COD"
1,"20",2046791.56445414,"COD"
2,"20",585913.510282633,"COD"
3,"20",1224547.40128605,"COD"
4,"20",657185.058294617,"COD"
5,"20",393608.39470061,"COD"
6,"20",263890.103717199,"COD"
7,"20",149172.818629659,"COD"
8,"20",98627.0787635769,"COD"
9,"20",59591.783421465,"COD"
10,"20",17074.8467109575,"COD"
1,"21",3070187.5392871,"COD"
2,"21",878870.320559211,"COD"
3,"21",1836821.21716066,"COD"
4,"21",985777.649283937,"COD"
5,"21",590412.629090003,"COD"
6,"21",395835.180408217,"COD"
7,"21",223759.241981855,"COD"
8,"21",147940.627426308,"COD"
9,"21",89387.6807398658,"COD"
10,"21",25612.2716732026,"COD"
1,"22",1023397.8854815,"COD"
2,"22",292957.357217858,"COD"
3,"22",612274.958970836,"COD"
4,"22",328593.204461497,"COD"
5,"22",196804.601816795,"COD"
6,"22",131945.323028385,"COD"
7,"22",74586.562602735,"COD"
8,"22",49313.6407295974,"COD"
9,"22",29795.952946417,"COD"
10,"22",8537.44090135279,"COD"
1,"23",0,"COD"
2,"23",0,"COD"
3,"23",0,"COD"
4,"23",0,"COD"
5,"23",0,"COD"
6,"23",0,"COD"
7,"23",0,"COD"
8,"23",0,"COD"
9,"23",0,"COD"
10,"23",0,"COD"
1,"24",0,"COD"
2,"24",0,"COD"
3,"24",0,"COD"
4,"24",0,"COD"
5,"24",0,"COD"
6,"24",0,"COD"
7,"24",0,"COD"
8,"24",0,"COD"
9,"24",0,"COD"
10,"24",0,"COD"
1,"25",0,"COD"
2,"25",0,"COD"
3,"25",0,"COD"
4,"25",0,"COD"
5,"25",0,"COD"
6,"25",0,"COD"
